code,rank,q,voi,n_total,cum1,cum20,cum120
IM0000,16360509,0.7464365833795279,1.0,21918150,-2.707282e+06,-7.133445e+06,-7.496212e+06
IM0000,16365990,0.74668665010505,1.0,21918150,-2.705913e+06,-7.128581e+06,-7.488689e+06
IM0000,16371471,0.746936716830572,1.0,21918150,-2.704626e+06,-7.124949e+06,-7.492359e+06
IM0000,16376952,0.7471867835560939,1.0,21918150,-2.703218e+06,-7.120444e+06,-7.489901e+06
IM0000,16382433,0.7474368502816159,1.0,21918150,-2.702217e+06,-7.119603e+06,-7.492262e+06
IM0000,16387914,0.747686917007138,1.0,21918150,-2.701263e+06,-7.11736e+06,-7.487456e+06
IM0000,16393395,0.7479369837326599,1.0,21918150,-2.699427e+06,-7.110229e+06,-7.492518e+06
IM0000,16398876,0.7481870504581819,1.0,21918150,-2.696807e+06,-7.103307e+06,-7.515431e+06
IM0000,16404357,0.7484371171837039,1.0,21918150,-2.69316e+06,-7.088634e+06,-7.483893e+06
IM0000,16409837,0.7486871382849374,1.0,21918150,-2.690586e+06,-7.085153e+06,-7.493979e+06
IM0000,16415318,0.7489372050104594,1.0,21918150,-2.688906e+06,-7.081079e+06,-7.490396e+06
IM0000,16420799,0.7491872717359813,1.0,21918150,-2.687536e+06,-7.07929e+06,-7.496094e+06
IM0000,16426280,0.7494373384615034,1.0,21918150,-2.686445e+06,-7.077823e+06,-7.501305e+06
IM0000,16431761,0.7496874051870254,1.0,21918150,-2.684937e+06,-7.073838e+06,-7.4949e+06
IM0000,16437242,0.7499374719125473,1.0,21918150,-2.684535e+06,-7.073291e+06,-7.503313e+06
IM0000,16442723,0.7501875386380694,1.0,21918150,-2.683591e+06,-7.06956e+06,-7.489634e+06
IM0000,16448204,0.7504376053635914,1.0,21918150,-2.682914e+06,-7.06799e+06,-7.487797e+06
IM0000,16453685,0.7506876720891134,1.0,21918150,-2.682198e+06,-7.067469e+06,-7.488583e+06
IM0000,16459166,0.7509377388146353,1.0,21918150,-2.681508e+06,-7.067345e+06,-7.494556e+06
IM0000,16464647,0.7511878055401574,1.0,21918150,-2.680151e+06,-7.063759e+06,-7.487414e+06
IM0000,16470127,0.7514378266413908,1.0,21918150,-2.679489e+06,-7.061232e+06,-7.490566e+06
IM0000,16475608,0.7516878933669128,1.0,21918150,-2.67868e+06,-7.059403e+06,-7.485297e+06
IM0000,16481089,0.7519379600924349,1.0,21918150,-2.67819e+06,-7.058719e+06,-7.481859e+06
IM0000,16486570,0.7521880268179568,1.0,21918150,-2.677595e+06,-7.056734e+06,-7.472082e+06
IM0000,16492051,0.7524380935434788,1.0,21918150,-2.677095e+06,-7.055426e+06,-7.478431e+06
IM0000,16497532,0.7526881602690008,1.0,21918150,-2.676443e+06,-7.054819e+06,-7.477539e+06
IM0000,16503013,0.7529382269945228,1.0,21918150,-2.676071e+06,-7.053827e+06,-7.47454e+06
IM0000,16508494,0.7531882937200448,1.0,21918150,-2.675648e+06,-7.052174e+06,-7.477966e+06
IM0000,16513975,0.7534383604455668,1.0,21918150,-2.67521e+06,-7.050769e+06,-7.47844e+06
IM0000,16519456,0.7536884271710887,1.0,21918150,-2.674641e+06,-7.047126e+06,-7.476121e+06
IM0000,16524937,0.7539384938966108,1.0,21918150,-2.674413e+06,-7.044747e+06,-7.472414e+06
IM0000,16530417,0.7541885149978442,1.0,21918150,-2.67367e+06,-7.04149e+06,-7.468717e+06
IM0000,16535898,0.7544385817233662,1.0,21918150,-2.672713e+06,-7.037407e+06,-7.455528e+06
IM0000,16541379,0.7546886484488883,1.0,21918150,-2.672486e+06,-7.036364e+06,-7.455115e+06
IM0000,16546860,0.7549387151744102,1.0,21918150,-2.672055e+06,-7.034263e+06,-7.456286e+06
IM0000,16552341,0.7551887818999322,1.0,21918150,-2.67136e+06,-7.032617e+06,-7.458867e+06
IM0000,16557822,0.7554388486254543,1.0,21918150,-2.670728e+06,-7.029748e+06,-7.454236e+06
IM0000,16563303,0.7556889153509763,1.0,21918150,-2.670154e+06,-7.026892e+06,-7.456831e+06
IM0000,16568784,0.7559389820764982,1.0,21918150,-2.669675e+06,-7.024024e+06,-7.447955e+06
IM0000,16574265,0.7561890488020202,1.0,21918150,-2.668992e+06,-7.021013e+06,-7.4446e+06
IM0000,16579746,0.7564391155275423,1.0,21918150,-2.66852e+06,-7.017815e+06,-7.436285e+06
IM0000,16585227,0.7566891822530643,1.0,21918150,-2.667893e+06,-7.015911e+06,-7.428808e+06
IM0000,16590707,0.7569392033542977,1.0,21918150,-2.667501e+06,-7.014792e+06,-7.426893e+06
IM0000,16596188,0.7571892700798197,1.0,21918150,-2.66713e+06,-7.013254e+06,-7.423004e+06
IM0000,16601669,0.7574393368053417,1.0,21918150,-2.666829e+06,-7.01138e+06,-7.41481e+06
IM0000,16607150,0.7576894035308637,1.0,21918150,-2.666234e+06,-7.010933e+06,-7.419603e+06
IM0000,16612631,0.7579394702563856,1.0,21918150,-2.665703e+06,-7.008705e+06,-7.413482e+06
IM0000,16618112,0.7581895369819077,1.0,21918150,-2.665225e+06,-7.006907e+06,-7.407155e+06
IM0000,16623593,0.7584396037074297,1.0,21918150,-2.664576e+06,-7.003743e+06,-7.404067e+06
IM0000,16629074,0.7586896704329517,1.0,21918150,-2.66393e+06,-7.0022e+06,-7.401358e+06
IM0000,16634555,0.7589397371584737,1.0,21918150,-2.66374e+06,-7.002331e+06,-7.405326e+06
IM0000,16640036,0.7591898038839957,1.0,21918150,-2.663246e+06,-7.000501e+06,-7.401517e+06
IM0000,16645517,0.7594398706095177,1.0,21918150,-2.663001e+06,-6.999075e+06,-7.405497e+06
IM0000,16650997,0.7596898917107512,1.0,21918150,-2.662669e+06,-6.997653e+06,-7.403785e+06
IM0000,16656478,0.7599399584362732,1.0,21918150,-2.662027e+06,-6.993577e+06,-7.387258e+06
IM0000,16661959,0.7601900251617951,1.0,21918150,-2.661359e+06,-6.990905e+06,-7.379831e+06
IM0000,16667440,0.7604400918873171,1.0,21918150,-2.660417e+06,-6.986834e+06,-7.371446e+06
IM0000,16672921,0.7606901586128392,1.0,21918150,-2.659691e+06,-6.983376e+06,-7.369139e+06
IM0000,16678402,0.7609402253383611,1.0,21918150,-2.659015e+06,-6.98123e+06,-7.366237e+06
IM0000,16683883,0.7611902920638831,1.0,21918150,-2.658857e+06,-6.979517e+06,-7.368168e+06
IM0000,16689364,0.7614403587894051,1.0,21918150,-2.658122e+06,-6.977976e+06,-7.368249e+06
IM0000,16694845,0.7616904255149272,1.0,21918150,-2.657577e+06,-6.976536e+06,-7.368142e+06
IM0000,16700326,0.7619404922404491,1.0,21918150,-2.656952e+06,-6.974284e+06,-7.3665e+06
IM0000,16705806,0.7621905133416825,1.0,21918150,-2.656632e+06,-6.970531e+06,-7.353399e+06
IM0000,16711287,0.7624405800672046,1.0,21918150,-2.65644e+06,-6.967985e+06,-7.348562e+06
IM0000,16716768,0.7626906467927266,1.0,21918150,-2.655954e+06,-6.967227e+06,-7.346061e+06
IM0000,16722249,0.7629407135182485,1.0,21918150,-2.655296e+06,-6.962083e+06,-7.335038e+06
IM0000,16727730,0.7631907802437706,1.0,21918150,-2.654642e+06,-6.958943e+06,-7.32962e+06
IM0000,16733211,0.7634408469692926,1.0,21918150,-2.653858e+06,-6.954373e+06,-7.314829e+06
IM0000,16738692,0.7636909136948146,1.0,21918150,-2.653086e+06,-6.951784e+06,-7.311952e+06
IM0000,16744173,0.7639409804203365,1.0,21918150,-2.652067e+06,-6.948948e+06,-7.30479e+06
IM0000,16749654,0.7641910471458586,1.0,21918150,-2.650834e+06,-6.944957e+06,-7.295646e+06
IM0000,16755135,0.7644411138713806,1.0,21918150,-2.649883e+06,-6.941496e+06,-7.293857e+06
IM0000,16760616,0.7646911805969026,1.0,21918150,-2.648966e+06,-6.938024e+06,-7.286816e+06
IM0000,16766096,0.7649412016981361,1.0,21918150,-2.648302e+06,-6.934868e+06,-7.287477e+06
IM0000,16771577,0.765191268423658,1.0,21918150,-2.647274e+06,-6.930945e+06,-7.290171e+06
IM0000,16777058,0.76544133514918,1.0,21918150,-2.646369e+06,-6.926387e+06,-7.280996e+06
IM0000,16782539,0.765691401874702,1.0,21918150,-2.645607e+06,-6.924356e+06,-7.275892e+06
IM0000,16788020,0.765941468600224,1.0,21918150,-2.645152e+06,-6.921926e+06,-7.263141e+06
IM0000,16793501,0.766191535325746,1.0,21918150,-2.644064e+06,-6.920522e+06,-7.269442e+06
IM0000,16798982,0.766441602051268,1.0,21918150,-2.643404e+06,-6.917483e+06,-7.260116e+06
IM0000,16804463,0.76669166877679,1.0,21918150,-2.642637e+06,-6.914238e+06,-7.255835e+06
IM0000,16809944,0.766941735502312,1.0,21918150,-2.641848e+06,-6.911076e+06,-7.247307e+06
IM0000,16815425,0.767191802227834,1.0,21918150,-2.64077e+06,-6.905362e+06,-7.225696e+06
IM0000,16820906,0.767441868953356,1.0,21918150,-2.639351e+06,-6.899013e+06,-7.220764e+06
IM0000,16826386,0.7676918900545895,1.0,21918150,-2.638154e+06,-6.895025e+06,-7.219448e+06
IM0000,16831867,0.7679419567801115,1.0,21918150,-2.63613e+06,-6.886519e+06,-7.201994e+06
IM0000,16837348,0.7681920235056334,1.0,21918150,-2.634525e+06,-6.880258e+06,-7.198383e+06
IM0000,16842829,0.7684420902311555,1.0,21918150,-2.63223e+06,-6.871119e+06,-7.182793e+06
IM0000,16848310,0.7686921569566775,1.0,21918150,-2.630412e+06,-6.863833e+06,-7.168493e+06
IM0000,16853791,0.7689422236821994,1.0,21918150,-2.628867e+06,-6.861432e+06,-7.170095e+06
IM0000,16859272,0.7691922904077214,1.0,21918150,-2.627051e+06,-6.853217e+06,-7.186703e+06
IM0000,16864753,0.7694423571332435,1.0,21918150,-2.62432e+06,-6.842809e+06,-7.167082e+06
IM0000,16870234,0.7696924238587655,1.0,21918150,-2.622003e+06,-6.836301e+06,-7.164193e+06
IM0000,16875715,0.7699424905842874,1.0,21918150,-2.619204e+06,-6.830492e+06,-7.169564e+06
IM0000,16881196,0.7701925573098094,1.0,21918150,-2.616116e+06,-6.82495e+06,-7.184582e+06
IM0000,16886676,0.7704425784110429,1.0,21918150,-2.613464e+06,-6.821022e+06,-7.195757e+06
IM0000,16892157,0.7706926451365649,1.0,21918150,-2.61107e+06,-6.813633e+06,-7.172748e+06
IM0000,16897638,0.7709427118620868,1.0,21918150,-2.60829e+06,-6.807771e+06,-7.158829e+06
IM0000,16903119,0.7711927785876089,1.0,21918150,-2.605874e+06,-6.805153e+06,-7.163194e+06
IM0000,16908600,0.7714428453131309,1.0,21918150,-2.603348e+06,-6.799157e+06,-7.151974e+06
IM0000,16914081,0.7716929120386529,1.0,21918150,-2.600829e+06,-6.791516e+06,-7.126351e+06
IM0000,16919562,0.771942978764175,1.0,21918150,-2.598047e+06,-6.788608e+06,-7.123973e+06
IM0000,16925043,0.7721930454896969,1.0,21918150,-2.5961e+06,-6.784626e+06,-7.122201e+06
IM0000,16930524,0.7724431122152189,1.0,21918150,-2.594084e+06,-6.779142e+06,-7.109423e+06
IM0000,16936005,0.7726931789407409,1.0,21918150,-2.591883e+06,-6.7697e+06,-7.090746e+06
IM0000,16941486,0.7729432456662629,1.0,21918150,-2.589524e+06,-6.759943e+06,-7.087599e+06
IM0000,16946966,0.7731932667674963,1.0,21918150,-2.587188e+06,-6.751582e+06,-7.081397e+06
IM0000,16952447,0.7734433334930183,1.0,21918150,-2.584244e+06,-6.746992e+06,-7.086815e+06
IM0000,16957928,0.7736934002185404,1.0,21918150,-2.58146e+06,-6.735035e+06,-7.069658e+06
IM0000,16963409,0.7739434669440624,1.0,21918150,-2.578544e+06,-6.726946e+06,-7.046976e+06
IM0000,16968890,0.7741935336695843,1.0,21918150,-2.576099e+06,-6.723665e+06,-7.045222e+06
IM0000,16974371,0.7744436003951063,1.0,21918150,-2.573311e+06,-6.719134e+06,-7.040658e+06
IM0000,16979852,0.7746936671206284,1.0,21918150,-2.570377e+06,-6.711434e+06,-7.02512e+06
IM0000,16985333,0.7749437338461503,1.0,21918150,-2.567872e+06,-6.706846e+06,-7.01491e+06
IM0000,16990814,0.7751938005716723,1.0,21918150,-2.565608e+06,-6.70583e+06,-7.026026e+06
IM0000,16996295,0.7754438672971944,1.0,21918150,-2.562897e+06,-6.702738e+06,-7.023802e+06
IM0000,17001775,0.7756938883984278,1.0,21918150,-2.560554e+06,-6.699006e+06,-7.024125e+06
IM0000,17007256,0.7759439551239498,1.0,21918150,-2.558384e+06,-6.693067e+06,-7.021138e+06
IM0000,17012737,0.7761940218494718,1.0,21918150,-2.555875e+06,-6.689896e+06,-7.015914e+06
IM0000,17018218,0.7764440885749938,1.0,21918150,-2.553521e+06,-6.686844e+06,-7.022475e+06
IM0000,17023699,0.7766941553005158,1.0,21918150,-2.551647e+06,-6.684251e+06,-7.027694e+06
IM0000,17029180,0.7769442220260377,1.0,21918150,-2.550017e+06,-6.677023e+06,-7.008628e+06
IM0000,17034661,0.7771942887515598,1.0,21918150,-2.548322e+06,-6.674291e+06,-7.009315e+06
IM0000,17040142,0.7774443554770818,1.0,21918150,-2.54668e+06,-6.669746e+06,-7.005794e+06
IM0000,17045623,0.7776944222026038,1.0,21918150,-2.544928e+06,-6.665499e+06,-6.9974e+06
IM0000,17051104,0.7779444889281257,1.0,21918150,-2.543224e+06,-6.660929e+06,-6.997442e+06
IM0000,17056585,0.7781945556536478,1.0,21918150,-2.541838e+06,-6.656265e+06,-6.988074e+06
IM0000,17062065,0.7784445767548812,1.0,21918150,-2.540513e+06,-6.652069e+06,-6.981459e+06
IM0000,17067546,0.7786946434804032,1.0,21918150,-2.538389e+06,-6.644589e+06,-6.963922e+06
IM0000,17073027,0.7789447102059253,1.0,21918150,-2.536249e+06,-6.640711e+06,-6.973997e+06
IM0000,17078508,0.7791947769314472,1.0,21918150,-2.533967e+06,-6.634555e+06,-6.964847e+06
IM0000,17083989,0.7794448436569692,1.0,21918150,-2.531988e+06,-6.630695e+06,-6.966698e+06
IM0000,17089470,0.7796949103824912,1.0,21918150,-2.529839e+06,-6.623034e+06,-6.952089e+06
IM0000,17094951,0.7799449771080132,1.0,21918150,-2.528217e+06,-6.619867e+06,-6.944888e+06
IM0000,17100432,0.7801950438335352,1.0,21918150,-2.526506e+06,-6.61723e+06,-6.951699e+06
IM0000,17105913,0.7804451105590572,1.0,21918150,-2.524565e+06,-6.613445e+06,-6.950574e+06
IM0000,17111394,0.7806951772845793,1.0,21918150,-2.522944e+06,-6.610804e+06,-6.954608e+06
IM0000,17116875,0.7809452440101012,1.0,21918150,-2.521251e+06,-6.604076e+06,-6.929567e+06
IM0000,17122355,0.7811952651113346,1.0,21918150,-2.519698e+06,-6.600479e+06,-6.921981e+06
IM0000,17127836,0.7814453318368567,1.0,21918150,-2.518166e+06,-6.5972e+06,-6.92162e+06
IM0000,17133317,0.7816953985623787,1.0,21918150,-2.516403e+06,-6.594869e+06,-6.924549e+06
IM0000,17138798,0.7819454652879007,1.0,21918150,-2.515206e+06,-6.59136e+06,-6.924946e+06
IM0000,17144279,0.7821955320134226,1.0,21918150,-2.513718e+06,-6.589011e+06,-6.936841e+06
IM0000,17149760,0.7824455987389447,1.0,21918150,-2.51194e+06,-6.584825e+06,-6.948689e+06
IM0000,17155241,0.7826956654644667,1.0,21918150,-2.509722e+06,-6.579467e+06,-6.931223e+06
IM0000,17160722,0.7829457321899886,1.0,21918150,-2.508451e+06,-6.5766e+06,-6.93155e+06
IM0000,17166203,0.7831957989155106,1.0,21918150,-2.50723e+06,-6.573292e+06,-6.926911e+06
IM0000,17171684,0.7834458656410327,1.0,21918150,-2.505729e+06,-6.571074e+06,-6.925709e+06
IM0000,17177165,0.7836959323665547,1.0,21918150,-2.504384e+06,-6.56824e+06,-6.918394e+06
IM0000,17182645,0.7839459534677881,1.0,21918150,-2.503242e+06,-6.568237e+06,-6.922083e+06
IM0000,17188126,0.7841960201933101,1.0,21918150,-2.501919e+06,-6.567265e+06,-6.924191e+06
IM0000,17193607,0.7844460869188321,1.0,21918150,-2.500431e+06,-6.564988e+06,-6.920071e+06
IM0000,17199088,0.7846961536443541,1.0,21918150,-2.499195e+06,-6.559839e+06,-6.906066e+06
IM0000,17204569,0.7849462203698762,1.0,21918150,-2.497851e+06,-6.556335e+06,-6.900599e+06
IM0000,17210050,0.7851962870953981,1.0,21918150,-2.496714e+06,-6.555084e+06,-6.90184e+06
IM0000,17215531,0.7854463538209201,1.0,21918150,-2.495172e+06,-6.551619e+06,-6.89434e+06
IM0000,17221012,0.7856964205464421,1.0,21918150,-2.493707e+06,-6.550268e+06,-6.901892e+06
IM0000,17226493,0.7859464872719641,1.0,21918150,-2.492223e+06,-6.546498e+06,-6.892042e+06
IM0000,17231974,0.7861965539974861,1.0,21918150,-2.490977e+06,-6.545864e+06,-6.900521e+06
IM0000,17237455,0.7864466207230081,1.0,21918150,-2.48964e+06,-6.541622e+06,-6.896566e+06
IM0000,17242935,0.7866966418242416,1.0,21918150,-2.487957e+06,-6.534346e+06,-6.874884e+06
IM0000,17248416,0.7869467085497636,1.0,21918150,-2.486224e+06,-6.530358e+06,-6.876744e+06
IM0000,17253897,0.7871967752752855,1.0,21918150,-2.485006e+06,-6.526728e+06,-6.86629e+06
IM0000,17259378,0.7874468420008075,1.0,21918150,-2.483687e+06,-6.525159e+06,-6.865396e+06
IM0000,17264859,0.7876969087263296,1.0,21918150,-2.482827e+06,-6.522106e+06,-6.856534e+06
IM0000,17270340,0.7879469754518516,1.0,21918150,-2.481594e+06,-6.516002e+06,-6.840841e+06
IM0000,17275821,0.7881970421773735,1.0,21918150,-2.480251e+06,-6.509557e+06,-6.824549e+06
IM0000,17281302,0.7884471089028956,1.0,21918150,-2.478711e+06,-6.504056e+06,-6.821453e+06
IM0000,17286783,0.7886971756284176,1.0,21918150,-2.476781e+06,-6.500281e+06,-6.818941e+06
IM0000,17292264,0.7889472423539395,1.0,21918150,-2.474919e+06,-6.496025e+06,-6.817369e+06
IM0000,17297744,0.789197263455173,1.0,21918150,-2.473147e+06,-6.492533e+06,-6.806163e+06
IM0000,17303225,0.789447330180695,1.0,21918150,-2.471241e+06,-6.486759e+06,-6.795984e+06
IM0000,17308706,0.789697396906217,1.0,21918150,-2.469719e+06,-6.482251e+06,-6.783876e+06
IM0000,17314187,0.789947463631739,1.0,21918150,-2.467963e+06,-6.478337e+06,-6.775795e+06
IM0000,17319668,0.790197530357261,1.0,21918150,-2.465811e+06,-6.467189e+06,-6.74709e+06
IM0000,17325149,0.790447597082783,1.0,21918150,-2.462859e+06,-6.451635e+06,-6.711274e+06
IM0000,17330630,0.790697663808305,1.0,21918150,-2.459665e+06,-6.441951e+06,-6.707316e+06
IM0000,17336111,0.7909477305338269,1.0,21918150,-2.456307e+06,-6.427144e+06,-6.692279e+06
IM0000,17341592,0.791197797259349,1.0,21918150,-2.452956e+06,-6.418839e+06,-6.685737e+06
IM0000,17347073,0.791447863984871,1.0,21918150,-2.449161e+06,-6.411262e+06,-6.675296e+06
IM0000,17352554,0.791697930710393,1.0,21918150,-2.44587e+06,-6.407781e+06,-6.680708e+06
IM0000,17358034,0.7919479518116265,1.0,21918150,-2.442629e+06,-6.399733e+06,-6.672357e+06
IM0000,17363515,0.7921980185371484,1.0,21918150,-2.439724e+06,-6.393396e+06,-6.665954e+06
IM0000,17368996,0.7924480852626704,1.0,21918150,-2.437104e+06,-6.388042e+06,-6.655735e+06
IM0000,17374477,0.7926981519881924,1.0,21918150,-2.434763e+06,-6.380923e+06,-6.637039e+06
IM0000,17379958,0.7929482187137145,1.0,21918150,-2.43161e+06,-6.372636e+06,-6.64501e+06
IM0000,17385439,0.7931982854392364,1.0,21918150,-2.427438e+06,-6.360747e+06,-6.622335e+06
IM0000,17390920,0.7934483521647584,1.0,21918150,-2.423277e+06,-6.352382e+06,-6.63853e+06
IM0000,17396401,0.7936984188902805,1.0,21918150,-2.419534e+06,-6.345967e+06,-6.623697e+06
IM0000,17401882,0.7939484856158024,1.0,21918150,-2.415658e+06,-6.33812e+06,-6.606759e+06
IM0000,17407363,0.7941985523413244,1.0,21918150,-2.411173e+06,-6.330017e+06,-6.598117e+06
IM0000,17412844,0.7944486190668464,1.0,21918150,-2.407003e+06,-6.327328e+06,-6.606955e+06
IM0000,17418324,0.7946986401680799,1.0,21918150,-2.403854e+06,-6.322915e+06,-6.594977e+06
IM0000,17423805,0.7949487068936019,1.0,21918150,-2.402081e+06,-6.321145e+06,-6.59352e+06
IM0000,17429286,0.7951987736191238,1.0,21918150,-2.400479e+06,-6.319726e+06,-6.596136e+06
IM0000,17434767,0.7954488403446459,1.0,21918150,-2.398687e+06,-6.315789e+06,-6.582761e+06
IM0000,17440248,0.7956989070701679,1.0,21918150,-2.396448e+06,-6.315026e+06,-6.593338e+06
IM0000,17445729,0.7959489737956899,1.0,21918150,-2.394566e+06,-6.310163e+06,-6.581705e+06
IM0000,17451210,0.7961990405212118,1.0,21918150,-2.392345e+06,-6.306793e+06,-6.578763e+06
IM0000,17456691,0.7964491072467339,1.0,21918150,-2.390852e+06,-6.301773e+06,-6.563253e+06
IM0000,17462172,0.7966991739722559,1.0,21918150,-2.387982e+06,-6.296893e+06,-6.555713e+06
IM0000,17467653,0.7969492406977778,1.0,21918150,-2.384803e+06,-6.288235e+06,-6.564999e+06
IM0000,17473134,0.7971993074232999,1.0,21918150,-2.380495e+06,-6.275669e+06,-6.554416e+06
IM0000,17478614,0.7974493285245333,1.0,21918150,-2.375252e+06,-6.266013e+06,-6.556928e+06
IM0000,17484095,0.7976993952500553,1.0,21918150,-2.371321e+06,-6.260045e+06,-6.549122e+06
IM0000,17489576,0.7979494619755774,1.0,21918150,-2.36802e+06,-6.255023e+06,-6.549937e+06
IM0000,17495057,0.7981995287010993,1.0,21918150,-2.363625e+06,-6.24148e+06,-6.527079e+06
IM0000,17500538,0.7984495954266213,1.0,21918150,-2.361375e+06,-6.238402e+06,-6.519988e+06
IM0000,17506019,0.7986996621521433,1.0,21918150,-2.359027e+06,-6.235616e+06,-6.519013e+06
IM0000,17511500,0.7989497288776654,1.0,21918150,-2.355999e+06,-6.231161e+06,-6.517645e+06
IM0000,17516981,0.7991997956031873,1.0,21918150,-2.35231e+06,-6.226928e+06,-6.526257e+06
IM0000,17522462,0.7994498623287093,1.0,21918150,-2.349505e+06,-6.219455e+06,-6.520827e+06
IM0000,17527943,0.7996999290542313,1.0,21918150,-2.346768e+06,-6.217597e+06,-6.532178e+06
IM0000,17533424,0.7999499957797533,1.0,21918150,-2.344345e+06,-6.211899e+06,-6.523027e+06
IM0000,17538904,0.8002000168809867,1.0,21918150,-2.341831e+06,-6.204888e+06,-6.53048e+06
IM0000,17544385,0.8004500836065087,1.0,21918150,-2.339159e+06,-6.199484e+06,-6.540528e+06
IM0000,17549866,0.8007001503320308,1.0,21918150,-2.334623e+06,-6.18985e+06,-6.573948e+06
IM0000,17555347,0.8009502170575528,1.0,21918150,-2.330988e+06,-6.175134e+06,-6.541572e+06
IM0000,17560828,0.8012002837830747,1.0,21918150,-2.328007e+06,-6.170726e+06,-6.54634e+06
IM0000,17566309,0.8014503505085968,1.0,21918150,-2.324616e+06,-6.167631e+06,-6.55236e+06
IM0000,17571790,0.8017004172341188,1.0,21918150,-2.32176e+06,-6.161316e+06,-6.539992e+06
IM0000,17577271,0.8019504839596407,1.0,21918150,-2.318152e+06,-6.152621e+06,-6.520789e+06
IM0000,17582752,0.8022005506851627,1.0,21918150,-2.314666e+06,-6.148078e+06,-6.527639e+06
IM0000,17588233,0.8024506174106848,1.0,21918150,-2.312291e+06,-6.142684e+06,-6.525681e+06
IM0000,17593714,0.8027006841362068,1.0,21918150,-2.309598e+06,-6.139658e+06,-6.533573e+06
IM0000,17599194,0.8029507052374402,1.0,21918150,-2.306466e+06,-6.134688e+06,-6.529748e+06
IM0000,17604675,0.8032007719629622,1.0,21918150,-2.303928e+06,-6.12974e+06,-6.527522e+06
IM0000,17610156,0.8034508386884842,1.0,21918150,-2.30156e+06,-6.122783e+06,-6.505214e+06
IM0000,17615637,0.8037009054140062,1.0,21918150,-2.299914e+06,-6.121537e+06,-6.507746e+06
IM0000,17621118,0.8039509721395282,1.0,21918150,-2.298314e+06,-6.118224e+06,-6.502747e+06
IM0000,17626599,0.8042010388650502,1.0,21918150,-2.296856e+06,-6.115428e+06,-6.500115e+06
IM0000,17632080,0.8044511055905722,1.0,21918150,-2.295293e+06,-6.110675e+06,-6.486388e+06
IM0000,17637561,0.8047011723160942,1.0,21918150,-2.293377e+06,-6.105056e+06,-6.472894e+06
IM0000,17643042,0.8049512390416161,1.0,21918150,-2.291435e+06,-6.101967e+06,-6.474575e+06
IM0000,17648523,0.8052013057671382,1.0,21918150,-2.289833e+06,-6.096409e+06,-6.459488e+06
IM0000,17654003,0.8054513268683716,1.0,21918150,-2.287687e+06,-6.092198e+06,-6.461217e+06
IM0000,17659484,0.8057013935938937,1.0,21918150,-2.286035e+06,-6.087705e+06,-6.458242e+06
IM0000,17664965,0.8059514603194157,1.0,21918150,-2.283721e+06,-6.081091e+06,-6.450198e+06
IM0000,17670446,0.8062015270449376,1.0,21918150,-2.281814e+06,-6.077175e+06,-6.443361e+06
IM0000,17675927,0.8064515937704596,1.0,21918150,-2.280145e+06,-6.070882e+06,-6.424183e+06
IM0000,17681408,0.8067016604959817,1.0,21918150,-2.278312e+06,-6.067775e+06,-6.422577e+06
IM0000,17686889,0.8069517272215037,1.0,21918150,-2.276346e+06,-6.0638e+06,-6.4042e+06
IM0000,17692370,0.8072017939470256,1.0,21918150,-2.27456e+06,-6.060772e+06,-6.397505e+06
IM0000,17697851,0.8074518606725476,1.0,21918150,-2.272995e+06,-6.055835e+06,-6.388309e+06
IM0000,17703332,0.8077019273980697,1.0,21918150,-2.270486e+06,-6.051129e+06,-6.378751e+06
IM0000,17708813,0.8079519941235916,1.0,21918150,-2.268387e+06,-6.047639e+06,-6.377555e+06
IM0000,17714293,0.808202015224825,1.0,21918150,-2.26614e+06,-6.041256e+06,-6.360604e+06
IM0000,17719774,0.8084520819503471,1.0,21918150,-2.26394e+06,-6.036963e+06,-6.363432e+06
IM0000,17725255,0.8087021486758691,1.0,21918150,-2.261085e+06,-6.027102e+06,-6.358489e+06
IM0000,17730736,0.8089522154013911,1.0,21918150,-2.257648e+06,-6.01744e+06,-6.346182e+06
IM0000,17736217,0.809202282126913,1.0,21918150,-2.253903e+06,-6.004936e+06,-6.329546e+06
IM0000,17741698,0.8094523488524351,1.0,21918150,-2.250432e+06,-5.993689e+06,-6.307054e+06
IM0000,17747179,0.8097024155779571,1.0,21918150,-2.247189e+06,-5.986116e+06,-6.309489e+06
IM0000,17752660,0.809952482303479,1.0,21918150,-2.243474e+06,-5.978569e+06,-6.324423e+06
IM0000,17758141,0.8102025490290011,1.0,21918150,-2.24014e+06,-5.971726e+06,-6.313915e+06
IM0000,17763622,0.8104526157545231,2.0,21918150,-2.237385e+06,-5.963091e+06,-6.307882e+06
IM0000,17769103,0.8107026824800451,2.0,21918150,-2.234176e+06,-5.955201e+06,-6.29535e+06
IM0000,17774583,0.8109527035812786,2.0,21918150,-2.230986e+06,-5.945601e+06,-6.287399e+06
IM0000,17780064,0.8112027703068005,2.0,21918150,-2.227387e+06,-5.935204e+06,-6.278454e+06
IM0000,17785545,0.8114528370323225,2.0,21918150,-2.224095e+06,-5.927063e+06,-6.265233e+06
IM0000,17791026,0.8117029037578445,2.0,21918150,-2.221225e+06,-5.917822e+06,-6.252168e+06
IM0000,17796507,0.8119529704833666,2.0,21918150,-2.218636e+06,-5.909685e+06,-6.239347e+06
IM0000,17801988,0.8122030372088885,2.0,21918150,-2.21585e+06,-5.900618e+06,-6.24707e+06
