code,factor,basis,J,k,bucket,mean_dy,n,nrows
IC0000,oir,last,60,5,pos5,0.0030750537,1818830,36376591
IC0000,oir,last,60,5,pos1,-0.020535178,363766,36376591
IC0000,oir,last,60,5,pos0.1,-0.08557605,36377,36376591
IC0000,oir,last,60,20,neg0.1,0.1584134,36329,36327910
IC0000,oir,last,60,20,neg1,0.28530058,363280,36327910
IC0000,oir,last,60,20,neg5,0.14877592,1816396,36327910
IC0000,oir,last,60,20,pos5,-0.09049183,1816396,36327910
IC0000,oir,last,60,20,pos1,-0.14242183,363280,36327910
IC0000,oir,last,60,20,pos0.1,-0.29437348,36328,36327910
IC0000,oir,last,60,60,neg0.1,0.49944693,36162,36161931
IC0000,oir,last,60,60,neg1,0.3999281,361620,36161931
IC0000,oir,last,60,60,neg5,0.30775186,1808106,36161931
IC0000,oir,last,60,60,pos5,-0.17452548,1808097,36161931
IC0000,oir,last,60,60,pos1,-0.28831843,361621,36161931
IC0000,oir,last,60,60,pos0.1,-0.053592168,36162,36161931
IC0000,oir,last,60,120,neg0.1,0.38688433,35835,35834432
IC0000,oir,last,60,120,neg1,0.5803174,358347,35834432
IC0000,oir,last,60,120,neg5,0.43198666,1791722,35834432
IC0000,oir,last,60,120,pos5,-0.27648672,1791728,35834432
IC0000,oir,last,60,120,pos1,-0.40589377,358345,35834432
IC0000,oir,last,60,120,pos0.1,-0.47734123,35836,35834432
IC0000,oir,last,60,240,neg0.1,0.14393009,35017,35016996
IC0000,oir,last,60,240,neg1,0.72440815,350170,35016996
IC0000,oir,last,60,240,neg5,0.4747888,1750850,35016996
IC0000,oir,last,60,240,pos5,-0.31828827,1750850,35016996
IC0000,oir,last,60,240,pos1,-0.6723772,350171,35016996
IC0000,oir,last,60,240,pos0.1,-0.8510723,35017,35016996
IC0000,oir,last,60,600,neg0.1,1.6561887,32131,32130589
IC0000,oir,last,60,600,neg1,1.157336,321306,32130589
IC0000,oir,last,60,600,neg5,0.8413165,1606538,32130589
IC0000,oir,last,60,600,pos5,-0.43786585,1606540,32130589
IC0000,oir,last,60,600,pos1,-1.0261993,321306,32130589
IC0000,oir,last,60,600,pos0.1,-0.9434503,32131,32130589
IC0000,oir,last,120,1,neg0.1,-0.008809964,36209,36208315
IC0000,oir,last,120,1,neg1,-0.0084621245,362084,36208315
IC0000,oir,last,120,1,neg5,-0.0053175623,1810416,36208315
IC0000,oir,last,120,1,pos5,0.0077407626,1810416,36208315
IC0000,oir,last,120,1,pos1,0.0050816936,362084,36208315
IC0000,oir,last,120,1,pos0.1,0.009555635,36209,36208315
IC0000,oir,last,120,5,neg0.1,-0.0069342763,36197,36196239
IC0000,oir,last,120,5,neg1,-0.0023842216,361963,36196239
IC0000,oir,last,120,5,neg5,0.013453884,1809812,36196239
IC0000,oir,last,120,5,pos5,-0.0021891776,1809812,36196239
IC0000,oir,last,120,5,pos1,-0.020543536,361963,36196239
IC0000,oir,last,120,5,pos0.1,0.008674752,36197,36196239
IC0000,oir,last,120,20,neg0.1,0.019088194,36148,36147728
IC0000,oir,last,120,20,neg1,0.034245513,361478,36147728
IC0000,oir,last,120,20,neg5,0.10851467,1807387,36147728
IC0000,oir,last,120,20,pos5,-0.08130743,1807387,36147728
IC0000,oir,last,120,20,pos1,-0.1829074,361478,36147728
IC0000,oir,last,120,20,pos0.1,-0.022158902,36148,36147728
IC0000,oir,last,120,60,neg0.1,0.050911516,35984,35983680
IC0000,oir,last,120,60,neg1,0.068086386,359837,35983680
IC0000,oir,last,120,60,neg5,0.2184769,1799197,35983680
IC0000,oir,last,120,60,pos5,-0.18441416,1799184,35983680
IC0000,oir,last,120,60,pos1,-0.33957225,359838,35983680
IC0000,oir,last,120,60,pos0.1,0.0018063583,35984,35983680
IC0000,oir,last,120,120,neg0.1,0.62642664,35661,35658507
IC0000,oir,last,120,120,neg1,0.2376201,356586,35658507
IC0000,oir,last,120,120,neg5,0.29654008,1782926,35658507
IC0000,oir,last,120,120,pos5,-0.28036314,1782927,35658507
IC0000,oir,last,120,120,pos1,-0.46250555,356586,35658507
IC0000,oir,last,120,120,pos0.1,0.52528113,35659,35658507
IC0000,oir,last,120,240,neg0.1,1.1984389,34847,34846292
IC0000,oir,last,120,240,neg1,0.3632179,348463,34846292
IC0000,oir,last,120,240,neg5,0.44768885,1742315,34846292
IC0000,oir,last,120,240,pos5,-0.55133027,1742315,34846292
IC0000,oir,last,120,240,pos1,-0.617816,348463,34846292
IC0000,oir,last,120,240,pos0.1,0.21577181,34847,34846292
IC0000,oir,last,120,600,neg0.1,1.5814048,31976,31975388
IC0000,oir,last,120,600,neg1,0.9587527,319754,31975388
IC0000,oir,last,120,600,neg5,0.8331017,1598770,31975388
IC0000,oir,last,120,600,pos5,-0.89486045,1598770,31975388
IC0000,oir,last,120,600,pos1,-1.2014267,319754,31975388
IC0000,oir,last,120,600,pos0.1,1.1452829,31979,31975388
IC0000,oir,last,240,1,neg0.1,-0.008257085,35848,35847596
IC0000,oir,last,240,1,neg1,-0.00073645095,358476,35847596
IC0000,oir,last,240,1,neg5,-0.0032415001,1792380,35847596
IC0000,oir,last,240,1,pos5,0.005304679,1792380,35847596
IC0000,oir,last,240,1,pos1,0.006533213,358476,35847596
IC0000,oir,last,240,1,pos0.1,0.012022986,35848,35847596
IC0000,oir,last,240,5,neg0.1,0.0043252595,35836,35835525
IC0000,oir,last,240,5,neg1,0.018995024,358357,35835525
IC0000,oir,last,240,5,neg5,0.009322588,1791777,35835525
IC0000,oir,last,240,5,pos5,-0.0014884665,1791777,35835525
IC0000,oir,last,240,5,pos1,0.0017719809,358356,35835525
IC0000,oir,last,240,5,pos0.1,0.02812814,35836,35835525
IC0000,oir,last,240,20,neg0.1,0.07580542,35789,35787256
IC0000,oir,last,240,20,neg1,0.094273664,357873,35787256
IC0000,oir,last,240,20,neg5,0.07296116,1789363,35787256
IC0000,oir,last,240,20,pos5,-0.06633925,1789363,35787256
IC0000,oir,last,240,20,pos1,-0.062807195,357873,35787256
IC0000,oir,last,240,20,pos0.1,0.10332784,35789,35787256
IC0000,oir,last,240,60,neg0.1,0.36276877,35626,35625249
IC0000,oir,last,240,60,neg1,0.24469689,356253,35625249
IC0000,oir,last,240,60,neg5,0.13800761,1781264,35625249
IC0000,oir,last,240,60,pos5,-0.16567402,1781263,35625249
IC0000,oir,last,240,60,pos1,-0.14102057,356253,35625249
IC0000,oir,last,240,60,pos0.1,0.48969853,35626,35625249
IC0000,oir,last,240,120,neg0.1,0.8393145,35305,35304264
IC0000,oir,last,240,120,neg1,0.43181142,353043,35304264
IC0000,oir,last,240,120,neg5,0.2257239,1765214,35304264
IC0000,oir,last,240,120,pos5,-0.3371404,1765214,35304264
IC0000,oir,last,240,120,pos1,-0.26610357,353043,35304264
IC0000,oir,last,240,120,pos0.1,0.7702875,35305,35304264
IC0000,oir,last,240,240,neg0.1,1.5017534,34503,34502714
IC0000,oir,last,240,240,neg1,0.7969643,345028,34502714
IC0000,oir,last,240,240,neg5,0.3454893,1725136,34502714
IC0000,oir,last,240,240,pos5,-0.67795175,1725136,34502714
IC0000,oir,last,240,240,pos1,-0.47309783,345028,34502714
IC0000,oir,last,240,240,pos0.1,1.0537039,34504,34502714
IC0000,oir,last,240,600,neg0.1,2.4065757,31662,31661544
IC0000,oir,last,240,600,neg1,1.4493898,316616,31661544
IC0000,oir,last,240,600,neg5,0.71394587,1583078,31661544
IC0000,oir,last,240,600,pos5,-1.212217,1583078,31661544
IC0000,oir,last,240,600,pos1,-0.23570824,316616,31661544
IC0000,oir,last,240,600,pos0.1,2.281852,31662,31661544
IC0000,oir,last,600,1,neg0.1,0.014439395,34766,34765437
IC0000,oir,last,600,1,neg1,-0.0034718127,347657,34765437
IC0000,oir,last,600,1,neg5,-0.0012788562,1738272,34765437
IC0000,oir,last,600,1,pos5,0.0013611219,1738272,34765437
IC0000,oir,last,600,1,pos1,0.0046252753,347655,34765437
IC0000,oir,last,600,1,pos0.1,0.011361675,34766,34765437
IC0000,oir,last,600,5,neg0.1,0.095010646,34754,34753369
IC0000,oir,last,600,5,neg1,-0.00730576,347534,34753369
IC0000,oir,last,600,5,neg5,0.007607893,1737669,34753369
IC0000,oir,last,600,5,pos5,-0.00674179,1737669,34753369
IC0000,oir,last,600,5,pos1,0.01066946,347534,34753369
IC0000,oir,last,600,5,pos0.1,0.0231628,34754,34753369
IC0000,oir,last,600,20,neg0.1,0.38683838,34707,34705460
IC0000,oir,last,600,20,neg1,-0.02759217,347055,34705460
IC0000,oir,last,600,20,neg5,0.04766743,1735273,34705460
IC0000,oir,last,600,20,pos5,-0.04442238,1735274,34705460
IC0000,oir,last,600,20,pos1,0.019143939,347055,34705460
IC0000,oir,last,600,20,pos0.1,0.01440673,34706,34705460
IC0000,oir,last,600,60,neg0.1,0.922832,34548,34547626
IC0000,oir,last,600,60,neg1,-0.08561182,345478,34547626
IC0000,oir,last,600,60,neg5,0.093756855,1727383,34547626
IC0000,oir,last,600,60,pos5,-0.12277763,1727383,34547626
IC0000,oir,last,600,60,pos1,-0.03537428,345477,34547626
IC0000,oir,last,600,60,pos0.1,0.22012852,34548,34547626
IC0000,oir,last,600,120,neg0.1,1.4563509,34239,34238399
IC0000,oir,last,600,120,neg1,-0.12752348,342384,34238399
IC0000,oir,last,600,120,neg5,0.14285773,1711920,34238399
IC0000,oir,last,600,120,pos5,-0.2799132,1711920,34238399
IC0000,oir,last,600,120,pos1,-0.12625225,342386,34238399
IC0000,oir,last,600,120,pos0.1,0.78185695,34239,34238399
IC0000,oir,last,600,240,neg0.1,1.2922493,33468,33465417
IC0000,oir,last,600,240,neg1,0.04375252,334655,33465417
IC0000,oir,last,600,240,neg5,0.35465086,1673271,33465417
IC0000,oir,last,600,240,pos5,-0.42547953,1673272,33465417
IC0000,oir,last,600,240,pos1,-0.4165215,334655,33465417
IC0000,oir,last,600,240,pos0.1,1.7424252,33466,33465417
IC0000,oir,last,600,600,neg0.1,2.0413845,30712,30711126
IC0000,oir,last,600,600,neg1,0.596512,307112,30711126
IC0000,oir,last,600,600,neg5,0.73623186,1535557,30711126
IC0000,oir,last,600,600,pos5,-0.8731679,1535557,30711126
IC0000,oir,last,600,600,pos1,0.02769348,307112,30711126
IC0000,oir,last,600,600,pos0.1,3.7449205,30712,30711126
IC0000,mpb,mid,1,1,neg0.1,-1.6499712,36577,36566020
IC0000,mpb,mid,1,1,neg1,-1.0114038,370492,36566020
IC0000,mpb,mid,1,1,neg5,-0.76948977,1967275,36566020
IC0000,mpb,mid,1,1,pos5,0.7507525,1922561,36566020
IC0000,mpb,mid,1,1,pos1,0.9404003,393928,36566020
IC0000,mpb,mid,1,1,pos0.1,1.496544,37905,36566020
IC0000,mpb,mid,1,5,neg0.1,-1.6410726,37346,36553944
IC0000,mpb,mid,1,5,neg1,-1.0337226,370122,36553944
IC0000,mpb,mid,1,5,neg5,-0.8546747,1966089,36553944
IC0000,mpb,mid,1,5,pos5,0.8350809,1921294,36553944
IC0000,mpb,mid,1,5,pos1,0.91690063,393523,36553944
IC0000,mpb,mid,1,5,pos0.1,1.2704632,37824,36553944
IC0000,mpb,mid,1,20,neg0.1,-1.4639131,36994,36504641
IC0000,mpb,mid,1,20,neg1,-0.93075144,368643,36504641
IC0000,mpb,mid,1,20,neg5,-0.8391963,1961572,36504641
IC0000,mpb,mid,1,20,pos5,0.7614992,1916981,36504641
IC0000,mpb,mid,1,20,pos1,0.6815683,392048,36504641
IC0000,mpb,mid,1,20,pos0.1,0.6109453,37523,36504641
IC0000,mpb,mid,1,60,neg0.1,-1.0330906,38183,36336822
IC0000,mpb,mid,1,60,neg1,-0.8887381,363588,36336822
IC0000,mpb,mid,1,60,neg5,-0.8127331,1947579,36336822
IC0000,mpb,mid,1,60,pos5,0.60936236,1903269,36336822
IC0000,mpb,mid,1,60,pos1,0.413391,387021,36336822
IC0000,mpb,mid,1,60,pos0.1,-0.14785907,36386,36336822
IC0000,mpb,mid,1,120,neg0.1,-1.5324563,36218,36005938
IC0000,mpb,mid,1,120,neg1,-1.0124468,390423,36005938
IC0000,mpb,mid,1,120,neg5,-0.85551524,1920988,36005938
IC0000,mpb,mid,1,120,pos5,0.41794035,1877281,36005938
IC0000,mpb,mid,1,120,pos1,0.07183534,377718,36005938
IC0000,mpb,mid,1,120,pos0.1,-0.98367226,36043,36005938
IC0000,mpb,mid,1,240,neg0.1,-2.328827,37798,35182119
IC0000,mpb,mid,1,240,neg1,-1.3223051,371333,35182119
IC0000,mpb,mid,1,240,neg5,-0.9818529,1859467,35182119
IC0000,mpb,mid,1,240,pos5,0.11444373,1816657,35182119
IC0000,mpb,mid,1,240,pos1,-0.44884905,359094,35182119
IC0000,mpb,mid,1,240,pos0.1,-1.4007472,35334,35182119
IC0000,mpb,mid,1,600,neg0.1,-2.1216567,32378,32275279
IC0000,mpb,mid,1,600,neg1,-1.6810391,323988,32275279
IC0000,mpb,mid,1,600,neg5,-1.2647059,1665533,32275279
IC0000,mpb,mid,1,600,pos5,-0.42795956,1627107,32275279
IC0000,mpb,mid,1,600,pos1,-1.0651842,323928,32275279
IC0000,mpb,mid,1,600,pos0.1,-1.0665882,32671,32275279
IC0000,mpb,mid,5,1,neg0.1,-0.29126358,36594,36553997
IC0000,mpb,mid,5,1,neg1,-0.2446233,365977,36553997
IC0000,mpb,mid,5,1,neg5,-0.24444082,1832329,36553997
IC0000,mpb,mid,5,1,pos5,0.2381597,1833631,36553997
IC0000,mpb,mid,5,1,pos1,0.22197099,366629,36553997
IC0000,mpb,mid,5,1,pos0.1,0.20701462,36652,36553997
IC0000,mpb,mid,5,5,neg0.1,-0.50134027,36559,36541930
IC0000,mpb,mid,5,5,neg1,-0.34378743,365742,36541930
IC0000,mpb,mid,5,5,neg5,-0.34579697,1831436,36541930
IC0000,mpb,mid,5,5,pos5,0.3274451,1832692,36541930
IC0000,mpb,mid,5,5,pos1,0.28482693,366340,36541930
IC0000,mpb,mid,5,5,pos0.1,0.19710213,36613,36541930
IC0000,mpb,mid,5,20,neg0.1,-0.21282163,36493,36492773
IC0000,mpb,mid,5,20,neg1,-0.18126416,365508,36492773
IC0000,mpb,mid,5,20,neg5,-0.32955825,1827783,36492773
IC0000,mpb,mid,5,20,pos5,0.2750484,1829129,36492773
IC0000,mpb,mid,5,20,pos1,0.051131494,365313,36492773
IC0000,mpb,mid,5,20,pos0.1,-0.39528674,36514,36492773
IC0000,mpb,mid,5,60,neg0.1,0.15963797,36351,36325215
IC0000,mpb,mid,5,60,neg1,-0.17852023,364166,36325215
IC0000,mpb,mid,5,60,neg5,-0.34213746,1816704,36325215
IC0000,mpb,mid,5,60,pos5,0.13160117,1818183,36325215
IC0000,mpb,mid,5,60,pos1,-0.13900472,363538,36325215
IC0000,mpb,mid,5,60,pos0.1,-0.87801087,36327,36325215
IC0000,mpb,mid,5,120,neg0.1,-0.43810767,35998,35994498
IC0000,mpb,mid,5,120,neg1,-0.37576044,361632,35994498
IC0000,mpb,mid,5,120,neg5,-0.42094454,1816807,35994498
IC0000,mpb,mid,5,120,pos5,-0.0017962825,1805952,35994498
IC0000,mpb,mid,5,120,pos1,-0.36505607,361502,35994498
IC0000,mpb,mid,5,120,pos0.1,-1.4676399,36032,35994498
IC0000,mpb,mid,5,240,neg0.1,-1.702569,35188,35171220
IC0000,mpb,mid,5,240,neg1,-0.8821724,351713,35171220
IC0000,mpb,mid,5,240,neg5,-0.6998288,1767906,35171220
IC0000,mpb,mid,5,240,pos5,-0.26460543,1761315,35171220
IC0000,mpb,mid,5,240,pos1,-0.78164476,352167,35171220
IC0000,mpb,mid,5,240,pos0.1,-2.4426045,35238,35171220
IC0000,mpb,mid,5,600,neg0.1,-1.4879646,32446,32265530
IC0000,mpb,mid,5,600,neg1,-1.3686577,323662,32265530
IC0000,mpb,mid,5,600,neg5,-1.1046106,1614192,32265530
IC0000,mpb,mid,5,600,pos5,-0.76487434,1613486,32265530
IC0000,mpb,mid,5,600,pos1,-1.4392389,322723,32265530
IC0000,mpb,mid,5,600,pos0.1,-1.6995754,32266,32265530
IC0000,mpb,mid,20,1,neg0.1,-0.13488455,36509,36508910
IC0000,mpb,mid,20,1,neg1,-0.0959931,365120,36508910
IC0000,mpb,mid,20,1,neg5,-0.10648279,1826220,36508910
IC0000,mpb,mid,20,1,pos5,0.1012956,1825494,36508910
IC0000,mpb,mid,20,1,pos1,0.09345101,365186,36508910
IC0000,mpb,mid,20,1,pos0.1,0.09034759,36509,36508910
IC0000,mpb,mid,20,5,neg0.1,-0.25974026,36498,36496849
IC0000,mpb,mid,20,5,neg1,-0.12544249,364980,36496849
IC0000,mpb,mid,20,5,neg5,-0.15584429,1825460,36496849
IC0000,mpb,mid,20,5,pos5,0.13373275,1825742,36496849
IC0000,mpb,mid,20,5,pos1,0.10159974,365060,36496849
IC0000,mpb,mid,20,5,pos0.1,0.13288867,36508,36496849
IC0000,mpb,mid,20,20,neg0.1,-0.19175376,36453,36447921
IC0000,mpb,mid,20,20,neg1,-0.02623875,364480,36447921
IC0000,mpb,mid,20,20,neg5,-0.15154038,1822831,36447921
IC0000,mpb,mid,20,20,pos5,0.051380143,1822601,36447921
IC0000,mpb,mid,20,20,pos1,-0.0793535,364483,36447921
IC0000,mpb,mid,20,20,pos0.1,-0.21186393,36455,36447921
IC0000,mpb,mid,20,60,neg0.1,0.17171049,36282,36281267
IC0000,mpb,mid,20,60,neg1,-0.053445823,362816,36281267
IC0000,mpb,mid,20,60,neg5,-0.20714584,1814106,36281267
IC0000,mpb,mid,20,60,pos5,-0.083367355,1814961,36281267
IC0000,mpb,mid,20,60,pos1,-0.28722873,362838,36281267
IC0000,mpb,mid,20,60,pos0.1,-0.40394685,36282,36281267
IC0000,mpb,mid,20,120,neg0.1,-0.4952716,35953,35951605
IC0000,mpb,mid,20,120,neg1,-0.3996516,359622,35951605
IC0000,mpb,mid,20,120,neg5,-0.36244875,1797581,35951605
IC0000,mpb,mid,20,120,pos5,-0.14395152,1798425,35951605
IC0000,mpb,mid,20,120,pos1,-0.428544,359571,35951605
IC0000,mpb,mid,20,120,pos0.1,-1.253908,35952,35951605
IC0000,mpb,mid,20,240,neg0.1,-1.5845122,35131,35130098
IC0000,mpb,mid,20,240,neg1,-1.0557765,351304,35130098
IC0000,mpb,mid,20,240,neg5,-0.70903665,1756515,35130098
IC0000,mpb,mid,20,240,pos5,-0.4011618,1757008,35130098
IC0000,mpb,mid,20,240,pos1,-0.99666667,351303,35130098
IC0000,mpb,mid,20,240,pos0.1,-2.144909,35160,35130098
IC0000,mpb,mid,20,600,neg0.1,-1.9369764,32234,32228359
IC0000,mpb,mid,20,600,neg1,-1.6652232,322373,32228359
IC0000,mpb,mid,20,600,neg5,-1.1969358,1612351,32228359
IC0000,mpb,mid,20,600,pos5,-0.91350615,1611508,32228359
IC0000,mpb,mid,20,600,pos1,-1.5283186,322473,32228359
IC0000,mpb,mid,20,600,pos0.1,-1.56716,32229,32228359
IC0000,mpb,mid,60,1,neg0.1,-0.06861964,36389,36388670
IC0000,mpb,mid,60,1,neg1,-0.062822886,363904,36388670
IC0000,mpb,mid,60,1,neg5,-0.057194434,1819434,36388670
IC0000,mpb,mid,60,1,pos5,0.05033216,1819453,36388670
IC0000,mpb,mid,60,1,pos1,0.053668838,363889,36388670
IC0000,mpb,mid,60,1,pos0.1,0.043639563,36389,36388670
IC0000,mpb,mid,60,5,neg0.1,-0.030692471,36377,36376609
IC0000,mpb,mid,60,5,neg1,-0.10218682,363770,36376609
IC0000,mpb,mid,60,5,neg5,-0.09165365,1818831,36376609
IC0000,mpb,mid,60,5,pos5,0.061369687,1818854,36376609
IC0000,mpb,mid,60,5,pos1,0.05236442,363768,36376609
IC0000,mpb,mid,60,5,pos0.1,-0.016905358,36379,36376609
IC0000,mpb,mid,60,20,neg0.1,0.23795827,36332,36327943
IC0000,mpb,mid,60,20,neg1,-0.112087235,363284,36327943
IC0000,mpb,mid,60,20,neg5,-0.13525698,1816398,36327943
IC0000,mpb,mid,60,20,pos5,0.0015803028,1816424,36327943
IC0000,mpb,mid,60,20,pos1,-0.15230359,363281,36327943
IC0000,mpb,mid,60,20,pos0.1,-0.07046906,36328,36327943
IC0000,mpb,mid,60,60,neg0.1,-0.22552057,36163,36162301
IC0000,mpb,mid,60,60,neg1,-0.10491422,361624,36162301
IC0000,mpb,mid,60,60,neg5,-0.21420166,1808177,36162301
IC0000,mpb,mid,60,60,pos5,-0.0040461984,1808117,36162301
IC0000,mpb,mid,60,60,pos1,-0.29788262,361624,36162301
IC0000,mpb,mid,60,60,pos0.1,-0.45079634,36166,36162301
IC0000,mpb,mid,60,120,neg0.1,-0.97106344,35837,35835482
IC0000,mpb,mid,60,120,neg1,-0.48314828,358361,35835482
IC0000,mpb,mid,60,120,neg5,-0.3204823,1791790,35835482
IC0000,mpb,mid,60,120,pos5,-0.022624766,1791908,35835482
IC0000,mpb,mid,60,120,pos1,-0.49251324,358366,35835482
IC0000,mpb,mid,60,120,pos0.1,-1.4447622,35836,35835482
IC0000,mpb,mid,60,240,neg0.1,-2.2736163,35018,35017978
IC0000,mpb,mid,60,240,neg1,-1.1370033,350207,35017978
IC0000,mpb,mid,60,240,neg5,-0.68296844,1750903,35017978
IC0000,mpb,mid,60,240,pos5,-0.43963388,1750899,35017978
IC0000,mpb,mid,60,240,pos1,-1.0575732,350180,35017978
IC0000,mpb,mid,60,240,pos0.1,-2.2341871,35019,35017978
IC0000,mpb,mid,60,600,neg0.1,-1.4509135,32127,32126363
IC0000,mpb,mid,60,600,neg1,-1.8942132,321264,32126363
IC0000,mpb,mid,60,600,neg5,-1.3311026,1606330,32126363
IC0000,mpb,mid,60,600,pos5,-1.0572729,1606336,32126363
IC0000,mpb,mid,60,600,pos1,-1.8174373,321276,32126363
IC0000,mpb,mid,60,600,pos0.1,-0.24414045,32127,32126363
IC0000,mpb,mid,120,1,neg0.1,-0.041702338,36209,36208313
IC0000,mpb,mid,120,1,neg1,-0.04423283,362084,36208313
IC0000,mpb,mid,120,1,neg5,-0.04061387,1810416,36208313
IC0000,mpb,mid,120,1,pos5,0.035461187,1810416,36208313
IC0000,mpb,mid,120,1,pos1,0.03189694,362088,36208313
IC0000,mpb,mid,120,1,pos0.1,0.035170812,36209,36208313
IC0000,mpb,mid,120,5,neg0.1,-0.0061054784,36197,36196256
IC0000,mpb,mid,120,5,neg1,-0.07941143,361963,36196256
IC0000,mpb,mid,120,5,neg5,-0.07123913,1809813,36196256
IC0000,mpb,mid,120,5,pos5,0.052248493,1809813,36196256
IC0000,mpb,mid,120,5,pos1,0.034567688,361971,36196256
IC0000,mpb,mid,120,5,pos0.1,0.016562145,36197,36196256
IC0000,mpb,mid,120,20,neg0.1,0.25232378,36148,36147765
IC0000,mpb,mid,120,20,neg1,-0.12879069,361478,36147765
IC0000,mpb,mid,120,20,neg5,-0.10912648,1807389,36147765
IC0000,mpb,mid,120,20,pos5,0.05239409,1807389,36147765
IC0000,mpb,mid,120,20,pos1,-0.0671258,361478,36147765
IC0000,mpb,mid,120,20,pos0.1,-0.07625595,36148,36147765
IC0000,mpb,mid,120,60,neg0.1,-0.20807281,35985,35984055
IC0000,mpb,mid,120,60,neg1,-0.086187586,359843,35984055
IC0000,mpb,mid,120,60,neg5,-0.13879423,1799203,35984055
IC0000,mpb,mid,120,60,pos5,0.027832601,1799203,35984055
IC0000,mpb,mid,120,60,pos1,-0.20478293,359842,35984055
IC0000,mpb,mid,120,60,pos0.1,-0.41500625,35985,35984055
IC0000,mpb,mid,120,120,neg0.1,-1.10659,35660,35659577
IC0000,mpb,mid,120,120,neg1,-0.53721577,356596,35659577
IC0000,mpb,mid,120,120,neg5,-0.33824039,1782979,35659577
IC0000,mpb,mid,120,120,pos5,-0.02801709,1783001,35659577
IC0000,mpb,mid,120,120,pos1,-0.594544,356596,35659577
IC0000,mpb,mid,120,120,pos0.1,-2.4806085,35660,35659577
IC0000,mpb,mid,120,240,neg0.1,-2.6129763,34848,34847329
IC0000,mpb,mid,120,240,neg1,-0.84511447,348480,34847329
IC0000,mpb,mid,120,240,neg5,-0.56762695,1742367,34847329
IC0000,mpb,mid,120,240,pos5,-0.40738058,1742367,34847329
IC0000,mpb,mid,120,240,pos1,-0.95839584,348475,34847329
IC0000,mpb,mid,120,240,pos0.1,-3.1994948,34848,34847329
IC0000,mpb,mid,120,600,neg0.1,-2.427546,31972,31971231
IC0000,mpb,mid,120,600,neg1,-1.9891919,319713,31971231
IC0000,mpb,mid,120,600,neg5,-1.2726188,1598562,31971231
IC0000,mpb,mid,120,600,pos5,-0.99344474,1598562,31971231
IC0000,mpb,mid,120,600,pos1,-2.0679126,319713,31971231
IC0000,mpb,mid,120,600,pos0.1,-1.5938321,31972,31971231
IC0000,mpb,mid,240,1,neg0.1,-0.04076822,35849,35847594
IC0000,mpb,mid,240,1,neg1,-0.031845927,358476,35847594
IC0000,mpb,mid,240,1,neg5,-0.025789173,1792380,35847594
IC0000,mpb,mid,240,1,pos5,0.01996396,1792380,35847594
IC0000,mpb,mid,240,1,pos1,0.026908357,358476,35847594
IC0000,mpb,mid,240,1,pos0.1,0.0042680204,35848,35847594
IC0000,mpb,mid,240,5,neg0.1,-0.13325614,35837,35835543
IC0000,mpb,mid,240,5,neg1,-0.069133766,358356,35835543
IC0000,mpb,mid,240,5,neg5,-0.051501356,1791778,35835543
IC0000,mpb,mid,240,5,pos5,0.019876905,1791778,35835543
IC0000,mpb,mid,240,5,pos1,0.045164585,358356,35835543
IC0000,mpb,mid,240,5,pos0.1,-0.12530695,35836,35835543
IC0000,mpb,mid,240,20,neg0.1,-0.32767966,35788,35787278
IC0000,mpb,mid,240,20,neg1,-0.1471877,357873,35787278
IC0000,mpb,mid,240,20,neg5,-0.10233943,1789364,35787278
IC0000,mpb,mid,240,20,pos5,-0.033329718,1789364,35787278
IC0000,mpb,mid,240,20,pos1,0.031962454,357873,35787278
IC0000,mpb,mid,240,20,pos0.1,-0.829836,35789,35787278
IC0000,mpb,mid,240,60,neg0.1,-0.7049289,35627,35625637
IC0000,mpb,mid,240,60,neg1,-0.32807636,356257,35625637
IC0000,mpb,mid,240,60,neg5,-0.18985838,1781283,35625637
IC0000,mpb,mid,240,60,pos5,-0.14575309,1781283,35625637
IC0000,mpb,mid,240,60,pos1,0.029673804,356257,35625637
