code,rank,q,voi,n_total,cum1,cum5,cum10,cum20
IC0000,3570009,0.6101525018496803,0.0,5851011,-1.090187e+06,-2.406283e+06,-2.763881e+06,-2.873083e+06
IC0000,3571472,0.6104025441073346,0.0,5851011,-1.09022e+06,-2.406663e+06,-2.764564e+06,-2.874334e+06
IC0000,3572935,0.6106525863649889,0.0,5851011,-1.090306e+06,-2.406712e+06,-2.764984e+06,-2.875865e+06
IC0000,3574398,0.6109026286226432,0.0,5851011,-1.090468e+06,-2.407066e+06,-2.765378e+06,-2.876496e+06
IC0000,3575862,0.6111528417909315,1.0,5851011,-1.090214e+06,-2.406818e+06,-2.765461e+06,-2.8772e+06
IC0000,3577325,0.6114028840485858,1.0,5851011,-1.08987e+06,-2.405967e+06,-2.764716e+06,-2.87691e+06
IC0000,3578788,0.61165292630624,1.0,5851011,-1.089486e+06,-2.405557e+06,-2.764234e+06,-2.876859e+06
IC0000,3580251,0.6119029685638944,1.0,5851011,-1.088934e+06,-2.404889e+06,-2.76356e+06,-2.876071e+06
IC0000,3581714,0.6121530108215486,1.0,5851011,-1.088469e+06,-2.404039e+06,-2.762734e+06,-2.875716e+06
IC0000,3583177,0.6124030530792028,1.0,5851011,-1.087898e+06,-2.402816e+06,-2.761247e+06,-2.874603e+06
IC0000,3584640,0.6126530953368572,1.0,5851011,-1.08739e+06,-2.402147e+06,-2.760729e+06,-2.874615e+06
IC0000,3586103,0.6129031375945114,1.0,5851011,-1.086901e+06,-2.401156e+06,-2.759515e+06,-2.873244e+06
IC0000,3587567,0.6131533507627998,1.0,5851011,-1.086323e+06,-2.400302e+06,-2.758334e+06,-2.871963e+06
IC0000,3589030,0.6134033930204541,1.0,5851011,-1.085699e+06,-2.399392e+06,-2.757074e+06,-2.870861e+06
IC0000,3590493,0.6136534352781083,1.0,5851011,-1.085302e+06,-2.398381e+06,-2.755797e+06,-2.870076e+06
IC0000,3591956,0.6139034775357626,1.0,5851011,-1.084766e+06,-2.39765e+06,-2.754926e+06,-2.869792e+06
IC0000,3593419,0.6141535197934169,1.0,5851011,-1.084061e+06,-2.396681e+06,-2.753879e+06,-2.869447e+06
IC0000,3594882,0.6144035620510712,1.0,5851011,-1.083526e+06,-2.395226e+06,-2.751863e+06,-2.867607e+06
IC0000,3596345,0.6146536043087254,1.0,5851011,-1.082932e+06,-2.394172e+06,-2.7506e+06,-2.866289e+06
IC0000,3597808,0.6149036465663797,1.0,5851011,-1.0823e+06,-2.393541e+06,-2.749886e+06,-2.865705e+06
IC0000,3599271,0.615153688824034,1.0,5851011,-1.08166e+06,-2.392265e+06,-2.748053e+06,-2.863873e+06
IC0000,3600735,0.6154039019923223,1.0,5851011,-1.081167e+06,-2.39118e+06,-2.746654e+06,-2.862582e+06
IC0000,3602198,0.6156539442499767,1.0,5851011,-1.080647e+06,-2.390133e+06,-2.745142e+06,-2.860564e+06
IC0000,3603661,0.6159039865076309,1.0,5851011,-1.079749e+06,-2.388275e+06,-2.742572e+06,-2.857162e+06
IC0000,3605124,0.6161540287652851,1.0,5851011,-1.079392e+06,-2.387119e+06,-2.741302e+06,-2.855964e+06
IC0000,3606587,0.6164040710229395,1.0,5851011,-1.078954e+06,-2.385749e+06,-2.739597e+06,-2.854062e+06
IC0000,3608050,0.6166541132805937,1.0,5851011,-1.078203e+06,-2.384417e+06,-2.737515e+06,-2.851983e+06
IC0000,3609513,0.616904155538248,1.0,5851011,-1.077504e+06,-2.382999e+06,-2.735607e+06,-2.849836e+06
IC0000,3610976,0.6171541977959023,1.0,5851011,-1.076647e+06,-2.381184e+06,-2.732837e+06,-2.846452e+06
IC0000,3612440,0.6174044109641906,1.0,5851011,-1.076281e+06,-2.380389e+06,-2.731769e+06,-2.845288e+06
IC0000,3613903,0.6176544532218449,1.0,5851011,-1.075706e+06,-2.379299e+06,-2.730536e+06,-2.844437e+06
IC0000,3615366,0.6179044954794992,1.0,5851011,-1.075327e+06,-2.378178e+06,-2.729336e+06,-2.843388e+06
IC0000,3616829,0.6181545377371535,1.0,5851011,-1.074775e+06,-2.37712e+06,-2.728249e+06,-2.842089e+06
IC0000,3618292,0.6184045799948077,1.0,5851011,-1.073892e+06,-2.375526e+06,-2.726435e+06,-2.840307e+06
IC0000,3619755,0.618654622252462,1.0,5851011,-1.073378e+06,-2.374566e+06,-2.725291e+06,-2.839449e+06
IC0000,3621218,0.6189046645101163,1.0,5851011,-1.073017e+06,-2.37385e+06,-2.72427e+06,-2.838084e+06
IC0000,3622681,0.6191547067677705,1.0,5851011,-1.072477e+06,-2.372693e+06,-2.722768e+06,-2.836808e+06
IC0000,3624144,0.6194047490254249,1.0,5851011,-1.072044e+06,-2.372065e+06,-2.722572e+06,-2.837213e+06
IC0000,3625608,0.6196549621937132,1.0,5851011,-1.071483e+06,-2.370982e+06,-2.721401e+06,-2.836011e+06
IC0000,3627071,0.6199050044513674,1.0,5851011,-1.070913e+06,-2.37025e+06,-2.720351e+06,-2.834059e+06
IC0000,3628534,0.6201550467090218,1.0,5851011,-1.070366e+06,-2.369583e+06,-2.719759e+06,-2.833683e+06
IC0000,3629997,0.620405088966676,1.0,5851011,-1.069814e+06,-2.368364e+06,-2.718479e+06,-2.832408e+06
IC0000,3631460,0.6206551312243302,1.0,5851011,-1.069509e+06,-2.368529e+06,-2.718948e+06,-2.834039e+06
IC0000,3632923,0.6209051734819846,1.0,5851011,-1.068751e+06,-2.366922e+06,-2.717014e+06,-2.832728e+06
IC0000,3634386,0.6211552157396388,1.0,5851011,-1.068099e+06,-2.365078e+06,-2.71433e+06,-2.828897e+06
IC0000,3635849,0.6214052579972931,1.0,5851011,-1.067939e+06,-2.365404e+06,-2.714681e+06,-2.829749e+06
IC0000,3637313,0.6216554711655815,1.0,5851011,-1.067489e+06,-2.364162e+06,-2.712192e+06,-2.824632e+06
IC0000,3638776,0.6219055134232357,1.0,5851011,-1.066565e+06,-2.362755e+06,-2.710566e+06,-2.82351e+06
IC0000,3640239,0.62215555568089,1.0,5851011,-1.066141e+06,-2.361736e+06,-2.709312e+06,-2.821929e+06
IC0000,3641702,0.6224055979385443,1.0,5851011,-1.065642e+06,-2.36096e+06,-2.708407e+06,-2.820862e+06
IC0000,3643165,0.6226556401961986,1.0,5851011,-1.065252e+06,-2.359983e+06,-2.706873e+06,-2.818666e+06
IC0000,3644628,0.6229056824538528,1.0,5851011,-1.064471e+06,-2.358722e+06,-2.70572e+06,-2.818982e+06
IC0000,3646091,0.6231557247115072,1.0,5851011,-1.063699e+06,-2.35698e+06,-2.70404e+06,-2.817753e+06
IC0000,3647554,0.6234057669691614,1.0,5851011,-1.063021e+06,-2.355196e+06,-2.701425e+06,-2.81549e+06
IC0000,3649017,0.6236558092268156,1.0,5851011,-1.062716e+06,-2.354512e+06,-2.700459e+06,-2.815754e+06
IC0000,3650481,0.6239060223951041,1.0,5851011,-1.061708e+06,-2.35043e+06,-2.694739e+06,-2.807135e+06
IC0000,3651944,0.6241560646527583,1.0,5851011,-1.061382e+06,-2.348938e+06,-2.692245e+06,-2.804614e+06
IC0000,3653407,0.6244061069104125,1.0,5851011,-1.061309e+06,-2.347888e+06,-2.690078e+06,-2.801155e+06
IC0000,3654870,0.6246561491680669,1.0,5851011,-1.061456e+06,-2.347354e+06,-2.689123e+06,-2.799609e+06
IC0000,3656333,0.6249061914257211,1.0,5851011,-1.06074e+06,-2.34575e+06,-2.688251e+06,-2.800417e+06
IC0000,3657796,0.6251562336833754,1.0,5851011,-1.059867e+06,-2.343213e+06,-2.68592e+06,-2.79858e+06
IC0000,3659259,0.6254062759410297,1.0,5851011,-1.058789e+06,-2.340119e+06,-2.681507e+06,-2.794133e+06
IC0000,3660722,0.625656318198684,1.0,5851011,-1.058302e+06,-2.33834e+06,-2.677396e+06,-2.786703e+06
IC0000,3662186,0.6259065313669723,1.0,5851011,-1.057144e+06,-2.335189e+06,-2.674089e+06,-2.781571e+06
IC0000,3663649,0.6261565736246266,1.0,5851011,-1.056297e+06,-2.333021e+06,-2.671099e+06,-2.778273e+06
IC0000,3665112,0.6264066158822809,1.0,5851011,-1.055633e+06,-2.331457e+06,-2.66872e+06,-2.775139e+06
IC0000,3666575,0.6266566581399351,1.0,5851011,-1.055469e+06,-2.330711e+06,-2.667411e+06,-2.773014e+06
IC0000,3668038,0.6269067003975894,1.0,5851011,-1.054665e+06,-2.329131e+06,-2.666158e+06,-2.771378e+06
IC0000,3669501,0.6271567426552437,1.0,5851011,-1.053798e+06,-2.327594e+06,-2.664855e+06,-2.769993e+06
IC0000,3670964,0.6274067849128979,1.0,5851011,-1.05313e+06,-2.326176e+06,-2.663994e+06,-2.768701e+06
IC0000,3672427,0.6276568271705523,1.0,5851011,-1.052303e+06,-2.324258e+06,-2.6627e+06,-2.767747e+06
IC0000,3673890,0.6279068694282065,1.0,5851011,-1.051416e+06,-2.322422e+06,-2.661366e+06,-2.766739e+06
IC0000,3675354,0.6281570825964948,1.0,5851011,-1.050576e+06,-2.320441e+06,-2.658593e+06,-2.763305e+06
IC0000,3676817,0.6284071248541492,1.0,5851011,-1.049928e+06,-2.318735e+06,-2.656626e+06,-2.760237e+06
IC0000,3678280,0.6286571671118034,1.0,5851011,-1.048826e+06,-2.316505e+06,-2.654504e+06,-2.75723e+06
IC0000,3679743,0.6289072093694577,1.0,5851011,-1.047856e+06,-2.314206e+06,-2.652338e+06,-2.755147e+06
IC0000,3681206,0.629157251627112,1.0,5851011,-1.047211e+06,-2.31286e+06,-2.651105e+06,-2.753347e+06
IC0000,3682669,0.6294072938847662,1.0,5851011,-1.046708e+06,-2.312011e+06,-2.650693e+06,-2.754075e+06
IC0000,3684132,0.6296573361424205,1.0,5851011,-1.045696e+06,-2.309803e+06,-2.649275e+06,-2.75294e+06
IC0000,3685595,0.6299073784000748,1.0,5851011,-1.044849e+06,-2.306735e+06,-2.645646e+06,-2.748039e+06
IC0000,3687059,0.6301575915683632,1.0,5851011,-1.044216e+06,-2.30518e+06,-2.643313e+06,-2.745694e+06
IC0000,3688522,0.6304076338260174,1.0,5851011,-1.043575e+06,-2.3037e+06,-2.641185e+06,-2.742572e+06
IC0000,3689985,0.6306576760836717,1.0,5851011,-1.042379e+06,-2.300876e+06,-2.638672e+06,-2.74014e+06
IC0000,3691448,0.630907718341326,1.0,5851011,-1.04126e+06,-2.29768e+06,-2.634497e+06,-2.735218e+06
IC0000,3692911,0.6311577605989802,1.0,5851011,-1.040517e+06,-2.29624e+06,-2.63279e+06,-2.73331e+06
IC0000,3694374,0.6314078028566346,1.0,5851011,-1.040068e+06,-2.294017e+06,-2.630453e+06,-2.730904e+06
IC0000,3695837,0.6316578451142888,1.0,5851011,-1.039212e+06,-2.292415e+06,-2.628758e+06,-2.729281e+06
IC0000,3697300,0.631907887371943,1.0,5851011,-1.038281e+06,-2.290575e+06,-2.626846e+06,-2.728141e+06
IC0000,3698764,0.6321581005402315,1.0,5851011,-1.037222e+06,-2.287701e+06,-2.623753e+06,-2.725428e+06
IC0000,3700227,0.6324081427978857,1.0,5851011,-1.036034e+06,-2.284164e+06,-2.618782e+06,-2.719823e+06
IC0000,3701690,0.63265818505554,1.0,5851011,-1.034055e+06,-2.279171e+06,-2.614763e+06,-2.715968e+06
IC0000,3703153,0.6329082273131943,1.0,5851011,-1.032585e+06,-2.27441e+06,-2.609951e+06,-2.712942e+06
IC0000,3704616,0.6331582695708485,1.0,5851011,-1.031073e+06,-2.268859e+06,-2.602209e+06,-2.703161e+06
IC0000,3706079,0.6334083118285028,1.0,5851011,-1.030021e+06,-2.265466e+06,-2.596738e+06,-2.696456e+06
IC0000,3707542,0.6336583540861571,1.0,5851011,-1.028782e+06,-2.261624e+06,-2.592898e+06,-2.692239e+06
IC0000,3709005,0.6339083963438114,1.0,5851011,-1.027627e+06,-2.25761e+06,-2.588456e+06,-2.687502e+06
IC0000,3710468,0.6341584386014656,1.0,5851011,-1.026661e+06,-2.254936e+06,-2.584883e+06,-2.683971e+06
IC0000,3711932,0.634408651769754,1.0,5851011,-1.025193e+06,-2.251747e+06,-2.580521e+06,-2.678866e+06
IC0000,3713395,0.6346586940274083,1.0,5851011,-1.024649e+06,-2.250653e+06,-2.578805e+06,-2.676165e+06
IC0000,3714858,0.6349087362850625,1.0,5851011,-1.023411e+06,-2.246694e+06,-2.573547e+06,-2.667674e+06
IC0000,3716321,0.6351587785427169,1.0,5851011,-1.022575e+06,-2.244376e+06,-2.570972e+06,-2.664419e+06
IC0000,3717784,0.6354088208003711,1.0,5851011,-1.022142e+06,-2.242908e+06,-2.568909e+06,-2.662791e+06
IC0000,3719247,0.6356588630580253,1.0,5851011,-1.021422e+06,-2.240994e+06,-2.566042e+06,-2.659193e+06
IC0000,3720710,0.6359089053156797,1.0,5851011,-1.020261e+06,-2.237339e+06,-2.561895e+06,-2.652015e+06
IC0000,3722173,0.6361589475733339,1.0,5851011,-1.019393e+06,-2.234739e+06,-2.55877e+06,-2.648819e+06
IC0000,3723637,0.6364091607416222,1.0,5851011,-1.019195e+06,-2.232853e+06,-2.556686e+06,-2.647859e+06
IC0000,3725100,0.6366592029992766,1.0,5851011,-1.018479e+06,-2.230176e+06,-2.553058e+06,-2.643337e+06
IC0000,3726563,0.6369092452569308,1.0,5851011,-1.016999e+06,-2.227264e+06,-2.55164e+06,-2.641048e+06
IC0000,3728026,0.6371592875145851,1.0,5851011,-1.01628e+06,-2.225969e+06,-2.551335e+06,-2.641036e+06
IC0000,3729489,0.6374093297722394,1.0,5851011,-1.015749e+06,-2.224526e+06,-2.550289e+06,-2.640377e+06
IC0000,3730952,0.6376593720298936,1.0,5851011,-1.015348e+06,-2.223187e+06,-2.548801e+06,-2.638672e+06
IC0000,3732415,0.6379094142875479,1.0,5851011,-1.014738e+06,-2.221986e+06,-2.548225e+06,-2.637258e+06
IC0000,3733878,0.6381594565452022,1.0,5851011,-1.014299e+06,-2.221241e+06,-2.54776e+06,-2.637054e+06
IC0000,3735341,0.6384094988028565,1.0,5851011,-1.013644e+06,-2.220512e+06,-2.546988e+06,-2.635748e+06
IC0000,3736805,0.6386597119711448,1.0,5851011,-1.013212e+06,-2.219806e+06,-2.546302e+06,-2.634695e+06
IC0000,3738268,0.6389097542287991,1.0,5851011,-1.012368e+06,-2.218465e+06,-2.545224e+06,-2.632904e+06
IC0000,3739731,0.6391597964864534,1.0,5851011,-1.011565e+06,-2.216764e+06,-2.543294e+06,-2.629333e+06
IC0000,3741194,0.6394098387441076,1.0,5851011,-1.010931e+06,-2.21558e+06,-2.542157e+06,-2.628093e+06
IC0000,3742657,0.639659881001762,1.0,5851011,-1.010689e+06,-2.214884e+06,-2.541856e+06,-2.628563e+06
IC0000,3744120,0.6399099232594162,1.0,5851011,-1.009834e+06,-2.213069e+06,-2.540422e+06,-2.626477e+06
IC0000,3745583,0.6401599655170704,1.0,5851011,-1.00897e+06,-2.211057e+06,-2.539019e+06,-2.625447e+06
IC0000,3747046,0.6404100077747248,1.0,5851011,-1.008311e+06,-2.209808e+06,-2.538206e+06,-2.624762e+06
IC0000,3748510,0.6406602209430131,1.0,5851011,-1.007822e+06,-2.209101e+06,-2.537844e+06,-2.62469e+06
IC0000,3749973,0.6409102632006674,1.0,5851011,-1.007053e+06,-2.208258e+06,-2.537092e+06,-2.624137e+06
IC0000,3751436,0.6411603054583217,1.0,5851011,-1.006342e+06,-2.20647e+06,-2.535595e+06,-2.622067e+06
IC0000,3752899,0.6414103477159759,1.0,5851011,-1.005928e+06,-2.205242e+06,-2.534327e+06,-2.620253e+06
IC0000,3754362,0.6416603899736302,1.0,5851011,-1.005104e+06,-2.203948e+06,-2.532881e+06,-2.618358e+06
IC0000,3755825,0.6419104322312845,1.0,5851011,-1.004525e+06,-2.202929e+06,-2.531614e+06,-2.617124e+06
IC0000,3757288,0.6421604744889388,1.0,5851011,-1.003887e+06,-2.202312e+06,-2.530855e+06,-2.616051e+06
IC0000,3758751,0.642410516746593,1.0,5851011,-1.003214e+06,-2.201138e+06,-2.529987e+06,-2.615192e+06
IC0000,3760214,0.6426605590042473,1.0,5851011,-1.002473e+06,-2.200204e+06,-2.529318e+06,-2.614273e+06
IC0000,3761678,0.6429107721725357,1.0,5851011,-1.001554e+06,-2.198794e+06,-2.527774e+06,-2.612249e+06
IC0000,3763141,0.6431608144301899,1.0,5851011,-1.000838e+06,-2.197886e+06,-2.526691e+06,-2.610617e+06
IC0000,3764604,0.6434108566878443,1.0,5851011,-1.000353e+06,-2.19689e+06,-2.52599e+06,-2.609708e+06
IC0000,3766067,0.6436608989454985,1.0,5851011,-999694.0,-2.195646e+06,-2.524559e+06,-2.607462e+06
IC0000,3767530,0.6439109412031527,1.0,5851011,-998833.0,-2.193855e+06,-2.522803e+06,-2.605723e+06
IC0000,3768993,0.6441609834608071,1.0,5851011,-998276.0,-2.192152e+06,-2.520814e+06,-2.604043e+06
IC0000,3770456,0.6444110257184613,1.0,5851011,-997897.0,-2.190915e+06,-2.519138e+06,-2.601904e+06
IC0000,3771919,0.6446610679761156,1.0,5851011,-997499.0,-2.189706e+06,-2.517745e+06,-2.599707e+06
IC0000,3773383,0.6449112811444039,1.0,5851011,-996747.0,-2.187758e+06,-2.515946e+06,-2.597219e+06
IC0000,3774846,0.6451613234020582,1.0,5851011,-996052.0,-2.186479e+06,-2.514793e+06,-2.596202e+06
IC0000,3776309,0.6454113656597125,1.0,5851011,-995466.0,-2.184936e+06,-2.512885e+06,-2.5943e+06
IC0000,3777772,0.6456614079173668,1.0,5851011,-994577.0,-2.183093e+06,-2.510795e+06,-2.592046e+06
IC0000,3779235,0.645911450175021,1.0,5851011,-993830.0,-2.181492e+06,-2.509037e+06,-2.589963e+06
IC0000,3780698,0.6461614924326753,1.0,5851011,-993121.0,-2.180277e+06,-2.508265e+06,-2.589219e+06
IC0000,3782161,0.6464115346903296,1.0,5851011,-992647.0,-2.179155e+06,-2.507119e+06,-2.588078e+06
IC0000,3783624,0.6466615769479839,1.0,5851011,-991698.0,-2.177911e+06,-2.505955e+06,-2.587241e+06
IC0000,3785087,0.6469116192056381,1.0,5851011,-990989.0,-2.176495e+06,-2.50428e+06,-2.584942e+06
IC0000,3786551,0.6471618323739264,1.0,5851011,-990550.0,-2.175311e+06,-2.503232e+06,-2.58443e+06
IC0000,3788014,0.6474118746315808,1.0,5851011,-990129.0,-2.174168e+06,-2.501858e+06,-2.583196e+06
IC0000,3789477,0.647661916889235,1.0,5851011,-989264.0,-2.172685e+06,-2.500706e+06,-2.581926e+06
IC0000,3790940,0.6479119591468893,1.0,5851011,-988638.0,-2.171618e+06,-2.499682e+06,-2.580497e+06
IC0000,3792403,0.6481620014045436,1.0,5851011,-988278.0,-2.170965e+06,-2.499208e+06,-2.580295e+06
IC0000,3793866,0.6484120436621978,1.0,5851011,-987894.0,-2.17022e+06,-2.498845e+06,-2.580299e+06
IC0000,3795329,0.6486620859198522,1.0,5851011,-987135.0,-2.168936e+06,-2.497759e+06,-2.580047e+06
IC0000,3796792,0.6489121281775064,1.0,5851011,-986592.0,-2.167703e+06,-2.496262e+06,-2.577962e+06
IC0000,3798256,0.6491623413457948,1.0,5851011,-986051.0,-2.166087e+06,-2.494274e+06,-2.575871e+06
IC0000,3799719,0.649412383603449,1.0,5851011,-985627.0,-2.165342e+06,-2.49333e+06,-2.575124e+06
IC0000,3801182,0.6496624258611033,1.0,5851011,-985017.0,-2.16425e+06,-2.492296e+06,-2.574197e+06
IC0000,3802645,0.6499124681187576,1.0,5851011,-984274.0,-2.163374e+06,-2.492016e+06,-2.574548e+06
IC0000,3804108,0.6501625103764118,1.0,5851011,-983754.0,-2.162172e+06,-2.491234e+06,-2.574237e+06
IC0000,3805571,0.6504125526340662,1.0,5851011,-983358.0,-2.161386e+06,-2.490394e+06,-2.573837e+06
IC0000,3807034,0.6506625948917204,1.0,5851011,-982678.0,-2.160127e+06,-2.48892e+06,-2.572744e+06
IC0000,3808497,0.6509126371493748,1.0,5851011,-982042.0,-2.158813e+06,-2.487631e+06,-2.571142e+06
IC0000,3809960,0.651162679407029,1.0,5851011,-981532.0,-2.15781e+06,-2.486609e+06,-2.569988e+06
IC0000,3811424,0.6514128925753173,1.0,5851011,-980990.0,-2.156923e+06,-2.485592e+06,-2.56879e+06
IC0000,3812887,0.6516629348329716,1.0,5851011,-980154.0,-2.155853e+06,-2.484073e+06,-2.567305e+06
IC0000,3814350,0.6519129770906259,1.0,5851011,-979517.0,-2.154962e+06,-2.483286e+06,-2.566533e+06
IC0000,3815813,0.6521630193482801,1.0,5851011,-979073.0,-2.153909e+06,-2.48232e+06,-2.565368e+06
IC0000,3817276,0.6524130616059344,1.0,5851011,-978341.0,-2.153321e+06,-2.481458e+06,-2.564199e+06
IC0000,3818739,0.6526631038635887,1.0,5851011,-977725.0,-2.152428e+06,-2.480584e+06,-2.563367e+06
IC0000,3820202,0.652913146121243,1.0,5851011,-977179.0,-2.151527e+06,-2.479477e+06,-2.562392e+06
IC0000,3821665,0.6531631883788973,1.0,5851011,-976707.0,-2.150662e+06,-2.478481e+06,-2.561147e+06
IC0000,3823129,0.6534134015471856,1.0,5851011,-976133.0,-2.149802e+06,-2.477916e+06,-2.560836e+06
IC0000,3824592,0.6536634438048399,1.0,5851011,-975713.0,-2.148895e+06,-2.476752e+06,-2.559755e+06
IC0000,3826055,0.6539134860624941,1.0,5851011,-975186.0,-2.147965e+06,-2.475331e+06,-2.558459e+06
IC0000,3827518,0.6541635283201485,1.0,5851011,-974588.0,-2.146778e+06,-2.473829e+06,-2.556974e+06
IC0000,3828981,0.6544135705778027,1.0,5851011,-974086.0,-2.145644e+06,-2.472634e+06,-2.556065e+06
IC0000,3830444,0.6546636128354569,1.0,5851011,-973692.0,-2.144681e+06,-2.471566e+06,-2.55546e+06
IC0000,3831907,0.6549136550931113,1.0,5851011,-973138.0,-2.143325e+06,-2.46961e+06,-2.553155e+06
IC0000,3833370,0.6551636973507655,1.0,5851011,-972528.0,-2.142475e+06,-2.46862e+06,-2.551768e+06
IC0000,3834834,0.6554139105190538,1.0,5851011,-972003.0,-2.141492e+06,-2.467574e+06,-2.550949e+06
IC0000,3836297,0.6556639527767082,1.0,5851011,-971366.0,-2.140184e+06,-2.466097e+06,-2.549132e+06
IC0000,3837760,0.6559139950343624,1.0,5851011,-970871.0,-2.139256e+06,-2.464605e+06,-2.547655e+06
IC0000,3839223,0.6561640372920167,1.0,5851011,-970081.0,-2.138435e+06,-2.463742e+06,-2.546677e+06
IC0000,3840686,0.656414079549671,1.0,5851011,-969537.0,-2.137332e+06,-2.462535e+06,-2.545511e+06
IC0000,3842149,0.6566641218073253,1.0,5851011,-969058.0,-2.136286e+06,-2.46106e+06,-2.543886e+06
IC0000,3843612,0.6569141640649795,1.0,5851011,-968584.0,-2.135451e+06,-2.460031e+06,-2.542632e+06
IC0000,3845075,0.6571642063226338,1.0,5851011,-967994.0,-2.134414e+06,-2.459167e+06,-2.541983e+06
IC0000,3846538,0.6574142485802881,1.0,5851011,-967432.0,-2.133501e+06,-2.458248e+06,-2.541232e+06
IC0000,3848002,0.6576644617485764,1.0,5851011,-966910.0,-2.132412e+06,-2.457376e+06,-2.540696e+06
IC0000,3849465,0.6579145040062307,1.0,5851011,-966483.0,-2.131569e+06,-2.456618e+06,-2.540677e+06
IC0000,3850928,0.658164546263885,1.0,5851011,-965936.0,-2.130492e+06,-2.455203e+06,-2.539198e+06
IC0000,3852391,0.6584145885215392,1.0,5851011,-965557.0,-2.1298e+06,-2.454406e+06,-2.538535e+06
IC0000,3853854,0.6586646307791936,1.0,5851011,-964951.0,-2.129467e+06,-2.454182e+06,-2.538827e+06
IC0000,3855317,0.6589146730368478,1.0,5851011,-964182.0,-2.128308e+06,-2.452522e+06,-2.537053e+06
IC0000,3856780,0.659164715294502,1.0,5851011,-963831.0,-2.127433e+06,-2.451614e+06,-2.536373e+06
IC0000,3858243,0.6594147575521564,1.0,5851011,-963221.0,-2.126397e+06,-2.450582e+06,-2.536132e+06
IC0000,3859707,0.6596649707204447,1.0,5851011,-962509.0,-2.125061e+06,-2.448998e+06,-2.534923e+06
IC0000,3861170,0.659915012978099,1.0,5851011,-961945.0,-2.123728e+06,-2.447178e+06,-2.532551e+06
IC0000,3862633,0.6601650552357533,1.0,5851011,-961360.0,-2.122858e+06,-2.446283e+06,-2.532337e+06
IC0000,3864096,0.6604150974934075,1.0,5851011,-960693.0,-2.121461e+06,-2.444585e+06,-2.530006e+06
IC0000,3865559,0.6606651397510618,1.0,5851011,-960058.0,-2.120391e+06,-2.443735e+06,-2.529112e+06
IC0000,3867022,0.6609151820087161,1.0,5851011,-959604.0,-2.119416e+06,-2.442338e+06,-2.528103e+06
IC0000,3868485,0.6611652242663704,1.0,5851011,-958581.0,-2.118095e+06,-2.440804e+06,-2.526846e+06
IC0000,3869948,0.6614152665240246,1.0,5851011,-958019.0,-2.117251e+06,-2.439876e+06,-2.526227e+06
IC0000,3871411,0.661665308781679,1.0,5851011,-957333.0,-2.116059e+06,-2.438099e+06,-2.523846e+06
IC0000,3872875,0.6619155219499673,1.0,5851011,-956738.0,-2.115302e+06,-2.437332e+06,-2.523527e+06
IC0000,3874338,0.6621655642076215,1.0,5851011,-956084.0,-2.113966e+06,-2.435696e+06,-2.522312e+06
IC0000,3875801,0.6624156064652759,1.0,5851011,-955442.0,-2.112568e+06,-2.433829e+06,-2.520981e+06
IC0000,3877264,0.6626656487229301,1.0,5851011,-954973.0,-2.111623e+06,-2.433075e+06,-2.520872e+06
IC0000,3878727,0.6629156909805843,1.0,5851011,-954350.0,-2.110279e+06,-2.430948e+06,-2.518835e+06
IC0000,3880190,0.6631657332382387,1.0,5851011,-953623.0,-2.10881e+06,-2.428794e+06,-2.516069e+06
IC0000,3881653,0.6634157754958929,1.0,5851011,-952968.0,-2.107274e+06,-2.427064e+06,-2.514574e+06
IC0000,3883116,0.6636658177535472,1.0,5851011,-952280.0,-2.106199e+06,-2.42573e+06,-2.513532e+06
IC0000,3884580,0.6639160309218356,1.0,5851011,-951655.0,-2.104727e+06,-2.423787e+06,-2.511593e+06
IC0000,3886043,0.6641660731794898,1.0,5851011,-951164.0,-2.103369e+06,-2.422206e+06,-2.509956e+06
IC0000,3887506,0.6644161154371441,1.0,5851011,-950472.0,-2.101905e+06,-2.419968e+06,-2.507723e+06
IC0000,3888969,0.6646661576947984,1.0,5851011,-949944.0,-2.10078e+06,-2.418356e+06,-2.505383e+06
IC0000,3890432,0.6649161999524527,1.0,5851011,-949461.0,-2.099342e+06,-2.416469e+06,-2.503189e+06
IC0000,3891895,0.6651662422101069,1.0,5851011,-949069.0,-2.098264e+06,-2.41545e+06,-2.502672e+06
IC0000,3893358,0.6654162844677612,1.0,5851011,-948435.0,-2.097126e+06,-2.414255e+06,-2.501213e+06
