tod,avg_spread,n,code,year,month
585,0.7852685050798406,2756,IM0000,2025,12
570,1.606977886977878,2035,IC0000,2026,1
571,1.128333333333316,2040,IC0000,2026,1
572,1.1278431372548772,2040,IC0000,2026,1
573,1.1637254901960896,2040,IC0000,2026,1
574,1.2497546614327684,2038,IC0000,2026,1
575,1.2648039215685853,2040,IC0000,2026,1
576,1.231976459048531,2039,IC0000,2026,1
577,1.2481099656357408,2037,IC0000,2026,1
578,1.2476938174681056,2038,IC0000,2026,1
579,1.2649656526005733,2038,IC0000,2026,1
580,1.1753800882785386,2039,IC0000,2026,1
581,1.1889161353604631,2039,IC0000,2026,1
582,1.1636898920509877,2038,IC0000,2026,1
583,1.149827840629616,2033,IC0000,2026,1
584,1.2167405219103773,2031,IC0000,2026,1
585,1.1836033382425215,2037,IC0000,2026,1
570,0.6292874692874865,2035,IF0000,2026,1
571,0.4832352941176583,2040,IF0000,2026,1
572,0.4785679254536641,2039,IF0000,2026,1
573,0.4941118743866554,2038,IF0000,2026,1
574,0.5255653883972504,2034,IF0000,2026,1
575,0.53339872486514,2039,IF0000,2026,1
576,0.5106967615309226,2038,IF0000,2026,1
577,0.5335633316904949,2029,IF0000,2026,1
578,0.4859536717595009,2029,IF0000,2026,1
579,0.5073218673219092,2035,IF0000,2026,1
580,0.49788281634663795,2031,IF0000,2026,1
581,0.5032640949555222,2022,IF0000,2026,1
582,0.5013820335636849,2026,IF0000,2026,1
583,0.4935643564356625,2020,IF0000,2026,1
584,0.5020347394540882,2015,IF0000,2026,1
585,0.49072880515617623,2017,IF0000,2026,1
570,1.3291400491400442,2035,IM0000,2026,1
571,1.0695098039215807,2040,IM0000,2026,1
572,1.0697058823529366,2040,IM0000,2026,1
573,1.0606862745097974,2040,IM0000,2026,1
574,1.138959764474962,2038,IM0000,2026,1
575,1.112015693967627,2039,IM0000,2026,1
576,1.1479411764705794,2040,IM0000,2026,1
577,1.1481590574374,2037,IM0000,2026,1
578,1.1370333988212167,2036,IM0000,2026,1
579,1.0885294117646998,2040,IM0000,2026,1
580,1.098429833169762,2038,IM0000,2026,1
581,1.1276741903827183,2038,IM0000,2026,1
582,1.0651597051596915,2035,IM0000,2026,1
583,1.0802747791952851,2038,IM0000,2026,1
584,1.0777996070726699,2036,IM0000,2026,1
585,1.0710565110564818,2035,IM0000,2026,1
570,1.7110316040548428,1677,IC0000,2026,2
571,1.2928571428571027,1680,IC0000,2026,2
572,1.3455952380952285,1680,IC0000,2026,2
573,1.4228571428571155,1680,IC0000,2026,2
574,1.3302741358759902,1678,IC0000,2026,2
575,1.3851190476190325,1680,IC0000,2026,2
576,1.4017889087656281,1677,IC0000,2026,2
577,1.3519952352590514,1679,IC0000,2026,2
578,1.3533691115086353,1677,IC0000,2026,2
579,1.4181276088252592,1677,IC0000,2026,2
580,1.2473464519976045,1677,IC0000,2026,2
581,1.272292040694163,1671,IC0000,2026,2
582,1.2455469216975505,1673,IC0000,2026,2
583,1.3010137149671546,1677,IC0000,2026,2
584,1.2831447290053617,1679,IC0000,2026,2
585,1.2615017878426515,1678,IC0000,2026,2
570,0.6836016696482055,1677,IF0000,2026,2
571,0.57185450208707,1677,IF0000,2026,2
572,0.5880311190903871,1671,IF0000,2026,2
573,0.5545290941811619,1667,IF0000,2026,2
574,0.5459783913565336,1666,IF0000,2026,2
575,0.5243858597962796,1669,IF0000,2026,2
576,0.5355809753160787,1661,IF0000,2026,2
577,0.5216183574879294,1656,IF0000,2026,2
578,0.5397443700548195,1643,IF0000,2026,2
579,0.5447144592952493,1646,IF0000,2026,2
580,0.514199759326109,1662,IF0000,2026,2
581,0.5463653023824355,1637,IF0000,2026,2
582,0.48662186927306017,1637,IF0000,2026,2
583,0.5023765996343863,1641,IF0000,2026,2
584,0.5078229229836522,1649,IF0000,2026,2
585,0.5037484885127277,1654,IF0000,2026,2
570,1.5043530113297399,1677,IM0000,2026,2
571,1.2371428571428704,1680,IM0000,2026,2
572,1.2507142857142715,1680,IM0000,2026,2
573,1.1966666666666497,1680,IM0000,2026,2
574,1.2921428571428433,1680,IM0000,2026,2
575,1.272619047619032,1680,IM0000,2026,2
576,1.3502380952381015,1680,IM0000,2026,2
577,1.2599166170339269,1679,IM0000,2026,2
578,1.2808814770696813,1679,IM0000,2026,2
579,1.2766109785202941,1676,IM0000,2026,2
580,1.1565476190475978,1680,IM0000,2026,2
581,1.0797136038186035,1676,IM0000,2026,2
582,1.2600238663484222,1676,IM0000,2026,2
583,1.1054263565891387,1677,IM0000,2026,2
584,1.103633114949361,1679,IM0000,2026,2
585,1.1535799522672905,1676,IM0000,2026,2
570,2.3241457858770156,2634,IC0000,2026,3
571,1.661993179234561,2639,IC0000,2026,3
572,1.518453959833265,2639,IC0000,2026,3
573,1.4901023890785012,2637,IC0000,2026,3
574,1.522078907435511,2636,IC0000,2026,3
575,1.6386337760910799,2635,IC0000,2026,3
576,1.5944549943030617,2633,IC0000,2026,3
577,1.5078677309007882,2631,IC0000,2026,3
578,1.5273777435502434,2597,IC0000,2026,3
579,1.5558812186656448,2593,IC0000,2026,3
580,1.5312669507942767,2581,IC0000,2026,3
581,1.596598376497873,2587,IC0000,2026,3
582,1.474243599689682,2578,IC0000,2026,3
583,1.4034003091190188,2588,IC0000,2026,3
584,1.5505991495941174,2587,IC0000,2026,3
585,1.4868992248061979,2580,IC0000,2026,3
570,0.9308247814519419,2631,IF0000,2026,3
571,0.5969558599695729,2628,IF0000,2026,3
572,0.6223326959847261,2615,IF0000,2026,3
573,0.6389036924248315,2627,IF0000,2026,3
574,0.6261233815689226,2626,IF0000,2026,3
575,0.6211809523809702,2625,IF0000,2026,3
576,0.6237366003062853,2612,IF0000,2026,3
577,0.5980813507291148,2606,IF0000,2026,3
578,0.6053696498054624,2570,IF0000,2026,3
579,0.6070422535211362,2556,IF0000,2026,3
580,0.5942300194931806,2565,IF0000,2026,3
581,0.5954474097331375,2548,IF0000,2026,3
582,0.5860849056603953,2544,IF0000,2026,3
583,0.5722397476341038,2536,IF0000,2026,3
584,0.568787040695403,2531,IF0000,2026,3
585,0.5563236449332485,2546,IF0000,2026,3
570,1.6587699316628852,2634,IM0000,2026,3
571,1.4738158393330816,2639,IM0000,2026,3
572,1.391508718726302,2638,IM0000,2026,3
573,1.3269624573378784,2637,IM0000,2026,3
574,1.3684090909090805,2640,IM0000,2026,3
575,1.4056861258529136,2638,IM0000,2026,3
576,1.3935557240333607,2638,IM0000,2026,3
577,1.3259287338893258,2638,IM0000,2026,3
578,1.322106881968477,2601,IM0000,2026,3
579,1.3647240447703732,2591,IM0000,2026,3
580,1.3499615088529673,2598,IM0000,2026,3
581,1.3600770712909387,2595,IM0000,2026,3
582,1.3122834039276035,2597,IM0000,2026,3
583,1.301927525057838,2594,IM0000,2026,3
584,1.2792890262751262,2588,IM0000,2026,3
585,1.3527959892017036,2593,IM0000,2026,3
570,1.409837505489681,2277,IC0000,2026,4
571,1.1468421052631619,2280,IC0000,2026,4
572,1.1288284335234837,2279,IC0000,2026,4
573,1.077260755048293,2278,IC0000,2026,4
574,1.1000877963125517,2278,IC0000,2026,4
575,1.0792270531401056,2277,IC0000,2026,4
576,1.109043020193163,2278,IC0000,2026,4
577,1.0948616600790633,2277,IC0000,2026,4
578,1.1029398859148827,2279,IC0000,2026,4
579,1.1006145741878892,2278,IC0000,2026,4
580,1.0437911364633776,2279,IC0000,2026,4
581,1.0794725274725452,2275,IC0000,2026,4
582,1.0433787945446729,2273,IC0000,2026,4
583,1.05846153846156,2275,IC0000,2026,4
584,1.0321727633318671,2269,IC0000,2026,4
585,1.0379021595416635,2269,IC0000,2026,4
570,0.723144488361887,2277,IF0000,2026,4
571,0.5798769771529191,2276,IF0000,2026,4
572,0.545462555066088,2270,IF0000,2026,4
573,0.518623124448402,2266,IF0000,2026,4
574,0.5427558706247263,2257,IF0000,2026,4
575,0.5157054125998382,2254,IF0000,2026,4
576,0.5231042128603203,2255,IF0000,2026,4
577,0.49738359201776755,2255,IF0000,2026,4
578,0.49449664429531903,2235,IF0000,2026,4
579,0.5391921881935355,2253,IF0000,2026,4
580,0.5006675567423315,2247,IF0000,2026,4
581,0.4903716972682852,2233,IF0000,2026,4
582,0.4919354838709836,2232,IF0000,2026,4
583,0.4607640449438394,2225,IF0000,2026,4
584,0.46996370235936075,2204,IF0000,2026,4
585,0.4698709390298338,2247,IF0000,2026,4
570,1.3031181379007493,2277,IM0000,2026,4
571,1.0905263157894707,2280,IM0000,2026,4
572,1.0521929824561327,2280,IM0000,2026,4
573,0.9896491228070358,2280,IM0000,2026,4
574,1.0139596136962417,2278,IM0000,2026,4
575,0.9869298245614087,2280,IM0000,2026,4
576,0.9753400614304756,2279,IM0000,2026,4
577,0.9966637401229115,2278,IM0000,2026,4
578,0.9766564282580159,2279,IM0000,2026,4
579,1.0003513394817831,2277,IM0000,2026,4
580,0.9912280701754521,2280,IM0000,2026,4
581,0.9651448639157213,2278,IM0000,2026,4
582,0.944186046511624,2279,IM0000,2026,4
583,0.955897887323937,2272,IM0000,2026,4
584,0.9321036451471261,2277,IM0000,2026,4
585,0.9696969696969765,2277,IM0000,2026,4
570,1.5703041144901326,1677,IC0000,2026,5
571,1.187023809523785,1680,IC0000,2026,5
572,1.2388095238094863,1680,IC0000,2026,5
573,1.1654556283501711,1679,IC0000,2026,5
574,1.197973778307481,1678,IC0000,2026,5
575,1.239999999999967,1680,IC0000,2026,5
576,1.1864123957091468,1678,IC0000,2026,5
577,1.1926190476190122,1680,IC0000,2026,5
578,1.1380214541119962,1678,IC0000,2026,5
579,1.2181384248210025,1676,IC0000,2026,5
580,1.1425163983303301,1677,IC0000,2026,5
581,1.1263847528290318,1679,IC0000,2026,5
582,1.0504761904761826,1680,IC0000,2026,5
583,1.1421083978558635,1679,IC0000,2026,5
584,1.143231961836608,1677,IC0000,2026,5
585,1.1395820895522328,1675,IC0000,2026,5
570,0.7711389385808152,1677,IF0000,2026,5
571,0.5530673019654677,1679,IF0000,2026,5
572,0.5742550655542412,1678,IF0000,2026,5
573,0.538498212157358,1678,IF0000,2026,5
574,0.5575539568345291,1668,IF0000,2026,5
575,0.5334127456819733,1679,IF0000,2026,5
576,0.5234907352062176,1673,IF0000,2026,5
577,0.5524776119403026,1675,IF0000,2026,5
578,0.5319662243667064,1658,IF0000,2026,5
579,0.546674655482342,1669,IF0000,2026,5
580,0.48244457759138343,1669,IF0000,2026,5
581,0.5482779456193719,1655,IF0000,2026,5
582,0.5038600723763657,1658,IF0000,2026,5
583,0.5139759036144737,1660,IF0000,2026,5
584,0.5184782608695792,1656,IF0000,2026,5
585,0.4875753920386027,1658,IF0000,2026,5
570,1.353249850924265,1677,IM0000,2026,5
571,1.1247619047618942,1680,IM0000,2026,5
572,1.0544047619047074,1680,IM0000,2026,5
573,1.0713095238094843,1680,IM0000,2026,5
574,1.0769047619047114,1680,IM0000,2026,5
575,1.1404761904761505,1680,IM0000,2026,5
576,1.089880952380947,1680,IM0000,2026,5
577,1.0663095238095053,1680,IM0000,2026,5
578,1.089815366289423,1679,IM0000,2026,5
579,1.0640857653364872,1679,IM0000,2026,5
580,1.0802380952380395,1680,IM0000,2026,5
581,1.0862418106015264,1679,IM0000,2026,5
582,0.9706793802145168,1678,IM0000,2026,5
583,0.9645238095237898,1680,IM0000,2026,5
584,1.0046456223942462,1679,IM0000,2026,5
585,1.0034523809523395,1680,IM0000,2026,5
