code,tod,avg_ticks,ndays
IM0000,623,106.99661016949153,885
IM0000,624,106.7412429378531,885
IM0000,625,107.87231638418079,885
IM0000,626,107.20564971751412,885
IM0000,627,106.6,885
IM0000,628,105.83276836158193,885
IM0000,629,106.98757062146893,885
IM0000,630,110.79322033898305,885
IM0000,631,108.07005649717514,885
IM0000,632,107.34237288135593,885
IM0000,633,107.40677966101696,885
IM0000,634,106.79435028248588,885
IM0000,635,107.49491525423728,885
IM0000,636,106.26553672316385,885
IM0000,637,105.30395480225988,885
IM0000,638,105.31638418079096,885
IM0000,639,105.13898305084746,885
IM0000,640,106.58418079096045,885
IM0000,641,104.78757062146893,885
IM0000,642,104.4271186440678,885
IM0000,643,104.40112994350282,885
IM0000,644,103.78870056497175,885
IM0000,645,106.14124293785311,885
IM0000,646,105.20564971751412,885
IM0000,647,104.44745762711864,885
IM0000,648,104.40564971751412,885
IM0000,649,103.80112994350283,885
IM0000,650,106.14689265536722,885
IM0000,651,104.26440677966102,885
IM0000,652,103.34350282485876,885
IM0000,653,102.7819209039548,885
IM0000,654,102.50960451977402,885
IM0000,655,103.56836158192091,885
IM0000,656,102.0813559322034,885
IM0000,657,101.64180790960452,885
IM0000,658,101.40225988700566,885
IM0000,659,102.00338983050847,885
IM0000,660,106.9502824858757,885
IM0000,661,105.01581920903955,885
IM0000,662,103.9638418079096,885
IM0000,663,103.54011299435028,885
IM0000,664,103.00564971751412,885
IM0000,665,103.76045197740113,885
IM0000,666,103.12655367231639,885
IM0000,667,102.53333333333333,885
IM0000,668,102.1593220338983,885
IM0000,669,101.95706214689265,885
IM0000,670,102.92881355932204,885
IM0000,671,102.1457627118644,885
IM0000,672,101.35028248587571,885
IM0000,673,101.26440677966102,885
IM0000,674,100.39774011299436,885
IM0000,675,103.36271186440678,885
IM0000,676,102.81242937853108,885
IM0000,677,101.63728813559322,885
IM0000,678,101.38531073446327,885
IM0000,679,101.91751412429379,885
IM0000,680,103.64632768361582,885
IM0000,681,102.09378531073446,885
IM0000,682,101.65310734463277,885
IM0000,683,100.31299435028248,885
IM0000,684,100.17627118644067,885
IM0000,685,101.63276836158192,885
IM0000,686,100.5774011299435,885
IM0000,687,99.72881355932203,885
IM0000,688,97.24180790960452,885
IM0000,689,102.27796610169491,885
IM0000,690,1.0,642
IM0000,780,111.36949152542373,885
IM0000,781,107.33333333333333,885
IM0000,782,107.1774011299435,885
IM0000,783,106.97514124293785,885
IM0000,784,105.96158192090395,885
IM0000,785,107.71073446327684,885
IM0000,786,105.41694915254237,885
IM0000,787,104.0406779661017,885
IM0000,788,103.84406779661018,885
IM0000,789,104.07005649717514,885
IM0000,790,105.53672316384181,885
IM0000,791,103.50169491525423,885
IM0000,792,102.67909604519774,885
IM0000,793,101.79322033898305,885
IM0000,794,101.59661016949153,885
IM0000,795,103.71977401129944,885
IM0000,796,101.7231638418079,885
IM0000,797,101.24745762711865,885
IM0000,798,101.0406779661017,885
IM0000,799,100.65423728813559,885
IM0000,800,103.28587570621468,885
IM0000,801,101.33672316384181,885
IM0000,802,100.64745762711864,885
IM0000,803,100.08926553672316,885
IM0000,804,101.32655367231638,885
IM0000,805,102.5909604519774,885
IM0000,806,100.68700564971752,885
IM0000,807,100.8,885
IM0000,808,100.15706214689266,885
IM0000,809,100.58531073446328,885
IM0000,810,106.0632768361582,885
IM0000,811,103.41468926553672,885
IM0000,812,102.30169491525423,885
IM0000,813,102.86327683615819,885
IM0000,814,102.18757062146892,885
IM0000,815,102.55254237288136,885
IM0000,816,102.16723163841807,885
IM0000,817,100.63502824858757,885
IM0000,818,100.97514124293785,885
IM0000,819,100.64293785310734,885
IM0000,820,101.91638418079096,885
IM0000,821,100.87909604519774,885
IM0000,822,100.93333333333334,885
IM0000,823,100.52542372881356,885
IM0000,824,100.43728813559322,885
IM0000,825,102.33785310734463,885
IM0000,826,101.42372881355932,885
IM0000,827,100.48926553672317,885
IM0000,828,100.2632768361582,885
IM0000,829,99.93898305084745,885
IM0000,830,101.57853107344633,885
IM0000,831,100.12881355932204,885
IM0000,832,100.08248587570621,885
IM0000,833,100.67457627118644,885
IM0000,834,100.53898305084746,885
IM0000,835,100.9412429378531,885
IM0000,836,100.43728813559322,885
IM0000,837,99.92542372881356,885
IM0000,838,99.00677966101695,885
IM0000,839,100.2723163841808,885
IM0000,840,106.81129943502825,885
IM0000,841,104.58757062146893,885
IM0000,842,103.90169491525424,885
IM0000,843,103.78983050847458,885
IM0000,844,102.94802259887005,885
IM0000,845,103.72090395480225,885
IM0000,846,102.67796610169492,885
IM0000,847,101.96045197740114,885
IM0000,848,101.7864406779661,885
IM0000,849,101.68587570621469,885
IM0000,850,103.05310734463276,885
IM0000,851,101.67457627118644,885
IM0000,852,101.27570621468927,885
IM0000,853,100.89039548022599,885
IM0000,854,101.06553672316385,885
IM0000,855,102.94237288135594,885
IM0000,856,101.4045197740113,885
IM0000,857,101.17627118644067,885
IM0000,858,100.42824858757062,885
IM0000,859,99.2768361581921,885
IM0000,860,102.16158192090396,885
IM0000,861,101.11751412429379,885
IM0000,862,99.96271186440678,885
IM0000,863,99.70621468926554,885
IM0000,864,99.47570621468927,885
IM0000,865,100.32203389830508,885
IM0000,866,99.0858757062147,885
IM0000,867,99.00564971751412,885
IM0000,868,98.22033898305085,885
IM0000,869,99.46553672316384,885
IM0000,870,106.62937853107344,885
IM0000,871,103.68926553672317,885
IM0000,872,102.0090395480226,885
IM0000,873,102.03389830508475,885
IM0000,874,101.1638418079096,885
IM0000,875,101.9728813559322,885
IM0000,876,101.24293785310735,885
IM0000,877,99.78079096045198,885
IM0000,878,100.18531073446327,885
IM0000,879,100.51751412429378,885
IM0000,880,103.23954802259887,885
IM0000,881,101.80790960451978,885
IM0000,882,101.76610169491525,885
IM0000,883,101.58418079096045,885
IM0000,884,101.82146892655368,885
IM0000,885,105.48926553672317,885
IM0000,886,103.81694915254238,885
IM0000,887,102.7231638418079,885
IM0000,888,102.7502824858757,885
IM0000,889,103.5774011299435,885
IM0000,890,106.73446327683615,885
IM0000,891,105.15706214689266,885
IM0000,892,105.40338983050847,885
IM0000,893,105.72994350282485,885
IM0000,894,107.24180790960452,885
IM0000,895,109.845197740113,885
IM0000,896,108.31864406779661,885
IM0000,897,107.49943502824858,885
IM0000,898,108.35932203389831,885
IM0000,899,110.76158192090395,885
IM0000,900,1.0,601
